         z	         T	         p	         u	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
1.2405e-03	1.0732e+03	1.0000e+05	1.1458e-01	2.6422e-01	1.2469e-01	1.8747e-03	9.2184e-05	2.8922e-01	1.7041e-04	1.5220e-01	5.0776e-05	8.7497e-07	7.5525e-10	3.1864e-08	2.4625e-06	6.8473e-07	4.6601e-03	7.0515e-02	1.2430e-01	7.7072e-03	1.0274e-05	1.6522e-03	1.1178e-07	1.8192e-06	1.2112e-05	4.6916e-10	2.7947e-04	1.7998e-06	4.0498e-03	3.1894e-06	1.7713e-06	1.2200e-06	3.1686e-04	1.1810e-08	1.7069e-12	2.2926e-13	1.1714e-13	4.6287e-13	2.9671e-16	1.2859e-10	-4.1116e-13	2.4821e-12	2.9814e-15	1.3545e-15	7.9197e-10	1.6310e-13	1.6822e-15	2.1619e-13	1.5047e-14	2.9835e-12	1.4464e-13	2.1818e-01	0.0000e+00	2.3725e-12	1.2547e-10	9.3604e-07	4.1521e-06	
1.2406e-03	1.0732e+03	1.0000e+05	1.1467e-01	2.6402e-01	1.2520e-01	1.9024e-03	9.3918e-05	2.8793e-01	1.7277e-04	1.5321e-01	5.1158e-05	8.7355e-07	7.9180e-10	3.2771e-08	2.4866e-06	6.8694e-07	4.6160e-03	6.9680e-02	1.2505e-01	7.8031e-03	1.0371e-05	1.6380e-03	1.1250e-07	1.8063e-06	1.1905e-05	4.7790e-10	2.8039e-04	1.8066e-06	3.9975e-03	3.0960e-06	1.7163e-06	1.2260e-06	3.1292e-04	1.1841e-08	1.7685e-12	2.3691e-13	1.2081e-13	4.7818e-13	3.0082e-16	1.3075e-10	6.7701e-13	2.4930e-12	3.1171e-15	1.4106e-15	8.1067e-10	1.6653e-13	1.7404e-15	2.2025e-13	1.5399e-14	3.0650e-12	1.4872e-13	2.1802e-01	0.0000e+00	2.2806e-12	1.1958e-10	9.3398e-07	4.0514e-06	
1.2407e-03	1.0732e+03	1.0000e+05	1.1475e-01	2.6383e-01	1.2571e-01	1.9306e-03	9.5710e-05	2.8664e-01	1.7520e-04	1.5423e-01	5.1545e-05	8.7210e-07	8.3032e-10	3.3707e-08	2.5108e-06	6.8911e-07	4.5713e-03	6.8842e-02	1.2580e-01	7.9005e-03	1.0469e-05	1.6238e-03	1.1322e-07	1.7924e-06	1.1696e-05	4.8681e-10	2.8126e-04	1.8132e-06	3.9450e-03	3.0008e-06	1.6620e-06	1.2319e-06	3.0897e-04	1.1871e-08	1.8327e-12	2.4487e-13	1.2460e-13	4.9397e-13	3.0501e-16	1.3413e-10	6.4957e-13	2.5039e-12	3.2462e-15	1.4693e-15	8.2985e-10	1.7002e-13	1.8008e-15	2.2437e-13	1.5760e-14	3.1489e-12	1.5293e-13	2.1786e-01	0.0000e+00	2.1798e-12	1.1387e-10	9.3182e-07	3.9516e-06	
1.2409e-03	1.0732e+03	1.0000e+05	1.1484e-01	2.6364e-01	1.2622e-01	1.9595e-03	9.7562e-05	2.8533e-01	1.7769e-04	1.5526e-01	5.1937e-05	8.7062e-07	8.7095e-10	3.4674e-08	2.5351e-06	6.9123e-07	4.5258e-03	6.8001e-02	1.2655e-01	7.9994e-03	1.0568e-05	1.6094e-03	1.1393e-07	1.7784e-06	1.1487e-05	4.9590e-10	2.8210e-04	1.8196e-06	3.8921e-03	2.9078e-06	1.6084e-06	1.2378e-06	3.0500e-04	1.1900e-08	1.8998e-12	2.5313e-13	1.2851e-13	5.1026e-13	3.0931e-16	1.3829e-10	-4.0050e-14	2.5148e-12	3.3694e-15	1.5308e-15	8.4954e-10	1.7360e-13	1.8635e-15	2.2861e-13	1.6132e-14	3.2351e-12	1.5729e-13	2.1770e-01	0.0000e+00	2.0853e-12	1.0833e-10	9.2957e-07	3.8525e-06	
1.2410e-03	1.0732e+03	1.0000e+05	1.1492e-01	2.6344e-01	1.2672e-01	1.9891e-03	9.9478e-05	2.8402e-01	1.8026e-04	1.5629e-01	5.2335e-05	8.6911e-07	9.1383e-10	3.5672e-08	2.5594e-06	6.9330e-07	4.4797e-03	6.7159e-02	1.2731e-01	8.0999e-03	1.0668e-05	1.5949e-03	1.1463e-07	1.7641e-06	1.1277e-05	5.0518e-10	2.8290e-04	1.8259e-06	3.8389e-03	2.8160e-06	1.5556e-06	1.2437e-06	3.0103e-04	1.1927e-08	1.9699e-12	2.6171e-13	1.3255e-13	5.2708e-13	3.1370e-16	1.4227e-10	-4.4965e-13	2.5257e-12	3.4885e-15	1.5954e-15	8.6975e-10	1.7724e-13	1.9286e-15	2.3292e-13	1.6515e-14	3.3238e-12	1.6180e-13	2.1754e-01	0.0000e+00	1.9951e-12	1.0297e-10	9.2724e-07	3.7541e-06	
1.2412e-03	1.0732e+03	1.0000e+05	1.1501e-01	2.6325e-01	1.2722e-01	2.0194e-03	1.0146e-04	2.8270e-01	1.8289e-04	1.5734e-01	5.2738e-05	8.6757e-07	9.5907e-10	3.6702e-08	2.5839e-06	6.9533e-07	4.4329e-03	6.6314e-02	1.2807e-01	8.2019e-03	1.0769e-05	1.5803e-03	1.1533e-07	1.7493e-06	1.1066e-05	5.1466e-10	2.8365e-04	1.8320e-06	3.7854e-03	2.7246e-06	1.5035e-06	1.2495e-06	2.9703e-04	1.1954e-08	2.0432e-12	2.7062e-13	1.3672e-13	5.4442e-13	3.1820e-16	1.4515e-10	3.5894e-13	2.5367e-12	3.6338e-15	1.6630e-15	8.9049e-10	1.8097e-13	1.9963e-15	2.3726e-13	1.6908e-14	3.4151e-12	1.6649e-13	2.1738e-01	0.0000e+00	1.9027e-12	9.7778e-11	9.2481e-07	3.6565e-06	
1.2413e-03	1.0732e+03	1.0000e+05	1.1509e-01	2.6305e-01	1.2772e-01	2.0504e-03	1.0351e-04	2.8138e-01	1.8559e-04	1.5840e-01	5.3147e-05	8.6600e-07	1.0068e-09	3.7765e-08	2.6083e-06	6.9730e-07	4.3854e-03	6.5466e-02	1.2883e-01	8.3055e-03	1.0872e-05	1.5656e-03	1.1603e-07	1.7342e-06	1.0855e-05	5.2433e-10	2.8436e-04	1.8379e-06	3.7316e-03	2.6335e-06	1.4523e-06	1.2553e-06	2.9303e-04	1.1979e-08	2.1198e-12	2.7989e-13	1.4103e-13	5.6232e-13	3.2280e-16	1.4848e-10	8.4457e-13	2.5477e-12	3.8019e-15	1.7341e-15	9.1177e-10	1.8477e-13	2.0666e-15	2.4167e-13	1.7312e-14	3.5089e-12	1.7136e-13	2.1722e-01	0.0000e+00	1.8107e-12	9.2758e-11	9.2228e-07	3.5597e-06	
1.2415e-03	1.0732e+03	1.0000e+05	1.1518e-01	2.6286e-01	1.2821e-01	2.0822e-03	1.0564e-04	2.8004e-01	1.8837e-04	1.5946e-01	5.3562e-05	8.6439e-07	1.0573e-09	3.8863e-08	2.6329e-06	6.9921e-07	4.3373e-03	6.4617e-02	1.2959e-01	8.4107e-03	1.0975e-05	1.5507e-03	1.1671e-07	1.7190e-06	1.0643e-05	5.3420e-10	2.8503e-04	1.8436e-06	3.6775e-03	2.5451e-06	1.4018e-06	1.2611e-06	2.8901e-04	1.2003e-08	2.2000e-12	2.8952e-13	1.4548e-13	5.8078e-13	3.2751e-16	1.5334e-10	-7.9858e-14	2.5587e-12	3.9442e-15	1.8086e-15	9.3363e-10	1.8865e-13	2.1396e-15	2.4619e-13	1.7729e-14	3.6055e-12	1.7638e-13	2.1706e-01	0.0000e+00	1.7267e-12	8.7911e-11	9.1967e-07	3.4637e-06	
1.2416e-03	1.0732e+03	1.0000e+05	1.1526e-01	2.6266e-01	1.2871e-01	2.1148e-03	1.0784e-04	2.7870e-01	1.9123e-04	1.6054e-01	5.3983e-05	8.6275e-07	1.1106e-09	3.9997e-08	2.6574e-06	7.0107e-07	4.2884e-03	6.3765e-02	1.3035e-01	8.5177e-03	1.1080e-05	1.5358e-03	1.1739e-07	1.7033e-06	1.0431e-05	5.4428e-10	2.8564e-04	1.8491e-06	3.6231e-03	2.4578e-06	1.3521e-06	1.2667e-06	2.8498e-04	1.2026e-08	2.2838e-12	2.9954e-13	1.5008e-13	5.9982e-13	3.3233e-16	1.5685e-10	4.7555e-13	2.5697e-12	4.1130e-15	1.8868e-15	9.5606e-10	1.9260e-13	2.2154e-15	2.5081e-13	1.8157e-14	3.7048e-12	1.8161e-13	2.1690e-01	0.0000e+00	1.6454e-12	8.3232e-11	9.1695e-07	3.3684e-06	
1.2418e-03	1.0732e+03	1.0000e+05	1.1535e-01	2.6247e-01	1.2919e-01	2.1482e-03	1.1013e-04	2.7735e-01	1.9417e-04	1.6162e-01	5.4410e-05	8.6107e-07	1.1669e-09	4.1168e-08	2.6819e-06	7.0287e-07	4.2388e-03	6.2910e-02	1.3112e-01	8.6264e-03	1.1186e-05	1.5207e-03	1.1807e-07	1.6873e-06	1.0219e-05	5.5456e-10	2.8620e-04	1.8544e-06	3.5684e-03	2.3717e-06	1.3033e-06	1.2724e-06	2.8094e-04	1.2047e-08	2.3716e-12	3.0995e-13	1.5482e-13	6.1946e-13	3.3727e-16	1.6079e-10	7.5004e-13	2.5807e-12	4.2992e-15	1.9690e-15	9.7909e-10	1.9664e-13	2.2942e-15	2.5549e-13	1.8598e-14	3.8071e-12	1.8703e-13	2.1674e-01	0.0000e+00	1.5660e-12	7.8717e-11	9.1414e-07	3.2741e-06	
1.2419e-03	1.0732e+03	1.0000e+05	1.1543e-01	2.6227e-01	1.2968e-01	2.1824e-03	1.1250e-04	2.7599e-01	1.9720e-04	1.6272e-01	5.4844e-05	8.5936e-07	1.2264e-09	4.2377e-08	2.7064e-06	7.0460e-07	4.1885e-03	6.2053e-02	1.3189e-01	8.7369e-03	1.1293e-05	1.5055e-03	1.1873e-07	1.6711e-06	1.0006e-05	5.6506e-10	2.8671e-04	1.8595e-06	3.5134e-03	2.2867e-06	1.2553e-06	1.2779e-06	2.7689e-04	1.2067e-08	2.4635e-12	3.2079e-13	1.5973e-13	6.3972e-13	3.4234e-16	1.6551e-10	3.7641e-13	2.5918e-12	4.4571e-15	2.0554e-15	1.0027e-09	2.0075e-13	2.3760e-15	2.6025e-13	1.9053e-14	3.9122e-12	1.9265e-13	2.1658e-01	0.0000e+00	1.4894e-12	7.4365e-11	9.1122e-07	3.1806e-06	
1.2420e-03	1.0732e+03	1.0000e+05	1.1552e-01	2.6208e-01	1.3016e-01	2.2174e-03	1.1496e-04	2.7463e-01	2.0031e-04	1.6382e-01	5.5284e-05	8.5761e-07	1.2893e-09	4.3625e-08	2.7309e-06	7.0626e-07	4.1375e-03	6.1194e-02	1.3266e-01	8.8492e-03	1.1401e-05	1.4901e-03	1.1938e-07	1.6542e-06	9.7923e-06	5.7578e-10	2.8716e-04	1.8643e-06	3.4582e-03	2.2037e-06	1.2081e-06	1.2835e-06	2.7283e-04	1.2085e-08	2.5598e-12	3.3207e-13	1.6479e-13	6.6061e-13	3.4753e-16	1.6954e-10	8.3991e-13	2.6029e-12	4.6529e-15	2.1461e-15	1.0270e-09	2.0495e-13	2.4610e-15	2.6517e-13	1.9520e-14	4.0205e-12	1.9849e-13	2.1642e-01	0.0000e+00	1.4170e-12	7.0176e-11	9.0820e-07	3.0880e-06	
1.2422e-03	1.0732e+03	1.0000e+05	1.1560e-01	2.6189e-01	1.3063e-01	2.2534e-03	1.1752e-04	2.7326e-01	2.0353e-04	1.6494e-01	5.5730e-05	8.5581e-07	1.3558e-09	4.4915e-08	2.7553e-06	7.0785e-07	4.0858e-03	6.0333e-02	1.3343e-01	8.9635e-03	1.1510e-05	1.4747e-03	1.2003e-07	1.6372e-06	9.5787e-06	5.8671e-10	2.8755e-04	1.8688e-06	3.4026e-03	2.1221e-06	1.1618e-06	1.2889e-06	2.6876e-04	1.2102e-08	2.6607e-12	3.4381e-13	1.7003e-13	6.8214e-13	3.5285e-16	1.7464e-10	3.9659e-13	2.6140e-12	4.8631e-15	2.2415e-15	1.0519e-09	2.0922e-13	2.5495e-15	2.7003e-13	2.0002e-14	4.1318e-12	2.0456e-13	2.1625e-01	0.0000e+00	1.3479e-12	6.6143e-11	9.0508e-07	2.9963e-06	
1.2423e-03	1.0732e+03	1.0000e+05	1.1569e-01	2.6169e-01	1.3110e-01	2.2903e-03	1.2017e-04	2.7188e-01	2.0684e-04	1.6607e-01	5.6184e-05	8.5398e-07	1.4264e-09	4.6247e-08	2.7797e-06	7.0936e-07	4.0333e-03	5.9469e-02	1.3421e-01	9.0796e-03	1.1621e-05	1.4591e-03	1.2066e-07	1.6195e-06	9.3648e-06	5.9787e-10	2.8789e-04	1.8731e-06	3.3468e-03	2.0400e-06	1.1163e-06	1.2943e-06	2.6468e-04	1.2117e-08	2.7666e-12	3.5604e-13	1.7543e-13	7.0434e-13	3.5831e-16	1.7936e-10	4.9507e-13	2.6251e-12	5.1270e-15	2.3419e-15	1.0775e-09	2.1358e-13	2.6415e-15	2.7507e-13	2.0499e-14	4.2464e-12	2.1086e-13	2.1609e-01	0.0000e+00	1.2749e-12	6.2261e-11	9.0183e-07	2.9058e-06	
1.2425e-03	1.0732e+03	1.0000e+05	1.1578e-01	2.6150e-01	1.3157e-01	2.3282e-03	1.2294e-04	2.7049e-01	2.1025e-04	1.6721e-01	5.6644e-05	8.5210e-07	1.5008e-09	4.7621e-08	2.8039e-06	7.1078e-07	3.9801e-03	5.8603e-02	1.3499e-01	9.1978e-03	1.1732e-05	1.4434e-03	1.2128e-07	1.6022e-06	9.1508e-06	6.0926e-10	2.8815e-04	1.8771e-06	3.2907e-03	1.9610e-06	1.0717e-06	1.2996e-06	2.6059e-04	1.2130e-08	2.8775e-12	3.6877e-13	1.8101e-13	7.2723e-13	3.6391e-16	1.8485e-10	-9.5123e-15	2.6362e-12	5.2653e-15	2.4476e-15	1.1038e-09	2.1800e-13	2.7368e-15	2.8011e-13	2.1010e-14	4.3642e-12	2.1742e-13	2.1594e-01	0.0000e+00	1.2087e-12	5.8540e-11	8.9848e-07	2.8160e-06	
1.2426e-03	1.0732e+03	1.0000e+05	1.1586e-01	2.6131e-01	1.3203e-01	2.3671e-03	1.2581e-04	2.6909e-01	2.1377e-04	1.6836e-01	5.7112e-05	8.5018e-07	1.5797e-09	4.9042e-08	2.8280e-06	7.1212e-07	3.9261e-03	5.7735e-02	1.3577e-01	9.3181e-03	1.1845e-05	1.4275e-03	1.2189e-07	1.5841e-06	8.9367e-06	6.2089e-10	2.8835e-04	1.8808e-06	3.2343e-03	1.8827e-06	1.0280e-06	1.3049e-06	2.5649e-04	1.2142e-08	2.9939e-12	3.8204e-13	1.8677e-13	7.5082e-13	3.6966e-16	1.8987e-10	1.3778e-13	2.6474e-12	5.4921e-15	2.5588e-15	1.1308e-09	2.2251e-13	2.8360e-15	2.8523e-13	2.1537e-14	4.4855e-12	2.2423e-13	2.1578e-01	0.0000e+00	1.1440e-12	5.4969e-11	8.9501e-07	2.7273e-06	
1.2428e-03	1.0732e+03	1.0000e+05	1.1595e-01	2.6111e-01	1.3248e-01	2.4071e-03	1.2880e-04	2.6768e-01	2.1741e-04	1.6952e-01	5.7587e-05	8.4822e-07	1.6638e-09	5.0512e-08	2.8520e-06	7.1338e-07	3.8714e-03	5.6865e-02	1.3655e-01	9.4404e-03	1.1959e-05	1.4116e-03	1.2248e-07	1.5667e-06	8.7226e-06	6.3274e-10	2.8848e-04	1.8842e-06	3.1777e-03	1.8073e-06	9.8516e-07	1.3101e-06	2.5238e-04	1.2151e-08	3.1163e-12	3.9587e-13	1.9272e-13	7.7513e-13	3.7556e-16	1.9585e-10	-4.9022e-13	2.6585e-12	5.6026e-15	2.6759e-15	1.1585e-09	2.2708e-13	2.9395e-15	2.9039e-13	2.2081e-14	4.6102e-12	2.3132e-13	2.1562e-01	0.0000e+00	1.0921e-12	5.1545e-11	8.9144e-07	2.6396e-06	
1.2429e-03	1.0732e+03	1.0000e+05	1.1603e-01	2.6092e-01	1.3293e-01	2.4481e-03	1.3192e-04	2.6627e-01	2.2116e-04	1.7069e-01	5.8069e-05	8.4620e-07	1.7517e-09	5.2022e-08	2.8757e-06	7.1452e-07	3.8160e-03	5.5992e-02	1.3733e-01	9.5650e-03	1.2073e-05	1.3954e-03	1.2306e-07	1.5462e-06	8.5085e-06	6.4485e-10	2.8854e-04	1.8872e-06	3.1208e-03	1.7312e-06	9.4324e-07	1.3152e-06	2.4826e-04	1.2159e-08	3.2446e-12	4.1029e-13	1.9886e-13	8.0017e-13	3.8162e-16	2.0070e-10	1.9908e-13	2.6697e-12	6.0718e-15	2.7994e-15	1.1870e-09	2.3177e-13	3.0461e-15	2.9571e-13	2.2642e-14	4.7386e-12	2.3871e-13	2.1546e-01	0.0000e+00	1.0191e-12	4.8269e-11	8.8771e-07	2.5529e-06	
1.2430e-03	1.0732e+03	1.0000e+05	1.1612e-01	2.6073e-01	1.3337e-01	2.4903e-03	1.3518e-04	2.6485e-01	2.2504e-04	1.7188e-01	5.8559e-05	8.4414e-07	1.8456e-09	5.3587e-08	2.8993e-06	7.1557e-07	3.7598e-03	5.5117e-02	1.3811e-01	9.6918e-03	1.2189e-05	1.3792e-03	1.2362e-07	1.5277e-06	8.2945e-06	6.5719e-10	2.8852e-04	1.8898e-06	3.0637e-03	1.6566e-06	9.0223e-07	1.3202e-06	2.4414e-04	1.2164e-08	3.3792e-12	4.2532e-13	2.0521e-13	8.2597e-13	3.8784e-16	2.0635e-10	3.0732e-13	2.6809e-12	6.2272e-15	2.9295e-15	1.2162e-09	2.3648e-13	3.1576e-15	3.0109e-13	2.3220e-14	4.8708e-12	2.4640e-13	2.1530e-01	0.0000e+00	9.6425e-13	4.5136e-11	8.8388e-07	2.4673e-06	
1.2432e-03	1.0732e+03	1.0000e+05	1.1620e-01	2.6054e-01	1.3381e-01	2.5336e-03	1.3857e-04	2.6341e-01	2.2905e-04	1.7308e-01	5.9057e-05	8.4202e-07	1.9455e-09	5.5205e-08	2.9226e-06	7.1652e-07	3.7029e-03	5.4240e-02	1.3890e-01	9.8210e-03	1.2306e-05	1.3628e-03	1.2417e-07	1.5077e-06	8.0807e-06	6.6978e-10	2.8841e-04	1.8921e-06	3.0063e-03	1.5845e-06	8.6213e-07	1.3251e-06	2.4001e-04	1.2168e-08	3.5210e-12	4.4101e-13	2.1176e-13	8.5254e-13	3.9424e-16	2.1246e-10	1.5433e-13	2.6921e-12	6.5544e-15	3.0668e-15	1.2463e-09	2.4130e-13	3.2736e-15	3.0652e-13	2.3817e-14	5.0067e-12	2.5441e-13	2.1514e-01	0.0000e+00	9.0789e-13	4.2143e-11	8.7991e-07	2.3828e-06	
1.2433e-03	1.0732e+03	1.0000e+05	1.1629e-01	2.6035e-01	1.3424e-01	2.5782e-03	1.4211e-04	2.6197e-01	2.3320e-04	1.7429e-01	5.9563e-05	8.3985e-07	2.0508e-09	5.6872e-08	2.9456e-06	7.1735e-07	3.6452e-03	5.3361e-02	1.3969e-01	9.9526e-03	1.2424e-05	1.3462e-03	1.2469e-07	1.4881e-06	7.8671e-06	6.8262e-10	2.8823e-04	1.8940e-06	2.9487e-03	1.5137e-06	8.2297e-07	1.3299e-06	2.3587e-04	1.2169e-08	3.6701e-12	4.5738e-13	2.1852e-13	8.7991e-13	4.0081e-16	2.1872e-10	8.2582e-14	2.7034e-12	6.8304e-15	3.2116e-15	1.2771e-09	2.4617e-13	3.3938e-15	3.1205e-13	2.4432e-14	5.1466e-12	2.6276e-13	2.1498e-01	0.0000e+00	8.5525e-13	3.9288e-11	8.7581e-07	2.2993e-06	
1.2435e-03	1.0732e+03	1.0000e+05	1.1637e-01	2.6016e-01	1.3466e-01	2.6241e-03	1.4581e-04	2.6052e-01	2.3749e-04	1.7552e-01	6.0077e-05	8.3763e-07	2.1627e-09	5.8595e-08	2.9683e-06	7.1806e-07	3.5867e-03	5.2479e-02	1.4048e-01	1.0087e-02	1.2543e-05	1.3296e-03	1.2520e-07	1.4673e-06	7.6539e-06	6.9572e-10	2.8795e-04	1.8955e-06	2.8908e-03	1.4446e-06	7.8473e-07	1.3346e-06	2.3173e-04	1.2168e-08	3.8268e-12	4.7447e-13	2.2550e-13	9.0808e-13	4.0758e-16	2.2512e-10	1.0389e-13	2.7146e-12	7.1637e-15	3.3645e-15	1.3088e-09	2.5112e-13	3.5188e-15	3.1768e-13	2.5068e-14	5.2905e-12	2.7147e-13	2.1483e-01	0.0000e+00	8.0392e-13	3.6567e-11	8.7156e-07	2.2171e-06	
1.2436e-03	1.0732e+03	1.0000e+05	1.1646e-01	2.5997e-01	1.3507e-01	2.6713e-03	1.4968e-04	2.5906e-01	2.4194e-04	1.7676e-01	6.0600e-05	8.3534e-07	2.2818e-09	6.0375e-08	2.9906e-06	7.1864e-07	3.5275e-03	5.1596e-02	1.4127e-01	1.0223e-02	1.2663e-05	1.3127e-03	1.2568e-07	1.4468e-06	7.4411e-06	7.0906e-10	2.8758e-04	1.8965e-06	2.8328e-03	1.3767e-06	7.4744e-07	1.3392e-06	2.2757e-04	1.2164e-08	3.9917e-12	4.9232e-13	2.3270e-13	9.3707e-13	4.1454e-16	2.3174e-10	1.4244e-13	2.7259e-12	7.4843e-15	3.5260e-15	1.3413e-09	2.5612e-13	3.6489e-15	3.2339e-13	2.5724e-14	5.4387e-12	2.8055e-13	2.1467e-01	0.0000e+00	7.5475e-13	3.3979e-11	8.6718e-07	2.1359e-06	
1.2438e-03	1.0732e+03	1.0000e+05	1.1654e-01	2.5978e-01	1.3548e-01	2.7199e-03	1.5373e-04	2.5759e-01	2.4655e-04	1.7802e-01	6.1132e-05	8.3300e-07	2.4080e-09	6.2211e-08	3.0125e-06	7.1910e-07	3.4675e-03	5.0710e-02	1.4207e-01	1.0363e-02	1.2784e-05	1.2958e-03	1.2614e-07	1.4253e-06	7.2288e-06	7.2267e-10	2.8712e-04	1.8971e-06	2.7745e-03	1.3108e-06	7.1109e-07	1.3437e-06	2.2342e-04	1.2157e-08	4.1655e-12	5.1096e-13	2.4014e-13	9.6691e-13	4.2170e-16	2.3866e-10	1.5342e-13	2.7371e-12	7.8457e-15	3.6966e-15	1.3747e-09	2.6118e-13	3.7840e-15	3.2917e-13	2.6402e-14	5.5911e-12	2.9003e-13	2.1451e-01	0.0000e+00	7.0807e-13	3.1520e-11	8.6264e-07	2.0560e-06	
1.2439e-03	1.0732e+03	1.0000e+05	1.1663e-01	2.5959e-01	1.3588e-01	2.7700e-03	1.5797e-04	2.5611e-01	2.5132e-04	1.7929e-01	6.1672e-05	8.3059e-07	2.5418e-09	6.4107e-08	3.0340e-06	7.1941e-07	3.4068e-03	4.9823e-02	1.4286e-01	1.0505e-02	1.2906e-05	1.2786e-03	1.2658e-07	1.4040e-06	7.0170e-06	7.3652e-10	2.8655e-04	1.8972e-06	2.7159e-03	1.2460e-06	6.7570e-07	1.3481e-06	2.1925e-04	1.2148e-08	4.3484e-12	5.3045e-13	2.4781e-13	9.9761e-13	4.2908e-16	2.4585e-10	1.4998e-13	2.7484e-12	8.2111e-15	3.8770e-15	1.4090e-09	2.6630e-13	3.9243e-15	3.3504e-13	2.7102e-14	5.7480e-12	2.9993e-13	2.1436e-01	0.0000e+00	6.6261e-13	2.9186e-11	8.5795e-07	1.9773e-06	
1.2440e-03	1.0732e+03	1.0000e+05	1.1671e-01	2.5940e-01	1.3626e-01	2.8216e-03	1.6241e-04	2.5462e-01	2.5627e-04	1.8057e-01	6.2222e-05	8.2812e-07	2.6844e-09	6.6065e-08	3.0549e-06	7.1957e-07	3.3453e-03	4.8933e-02	1.4366e-01	1.0650e-02	1.3028e-05	1.2613e-03	1.2699e-07	1.3816e-06	6.8060e-06	7.5063e-10	2.8588e-04	1.8967e-06	2.6572e-03	1.1836e-06	6.4127e-07	1.3523e-06	2.1509e-04	1.2136e-08	4.5411e-12	5.5082e-13	2.5572e-13	1.0292e-12	4.3668e-16	2.5334e-10	1.4449e-13	2.7597e-12	8.6117e-15	4.0679e-15	1.4442e-09	2.7147e-13	4.0704e-15	3.4098e-13	2.7825e-14	5.9094e-12	3.1027e-13	2.1420e-01	0.0000e+00	6.2062e-13	2.6975e-11	8.5310e-07	1.8998e-06	
1.2442e-03	1.0732e+03	1.0000e+05	1.1680e-01	2.5922e-01	1.3664e-01	2.8747e-03	1.6708e-04	2.5312e-01	2.6142e-04	1.8188e-01	6.2781e-05	8.2557e-07	2.8358e-09	6.8085e-08	3.0753e-06	7.1958e-07	3.2831e-03	4.8041e-02	1.4445e-01	1.0798e-02	1.3152e-05	1.2439e-03	1.2737e-07	1.3595e-06	6.5957e-06	7.6500e-10	2.8510e-04	1.8957e-06	2.5983e-03	1.1217e-06	6.0780e-07	1.3563e-06	2.1091e-04	1.2120e-08	4.7443e-12	5.7212e-13	2.6389e-13	1.0616e-12	4.4451e-16	2.6111e-10	1.4934e-13	2.7710e-12	9.0239e-15	4.2699e-15	1.4804e-09	2.7667e-13	4.2220e-15	3.4700e-13	2.8573e-14	6.0755e-12	3.2108e-13	2.1405e-01	0.0000e+00	5.7815e-13	2.4882e-11	8.4808e-07	1.8236e-06	
1.2443e-03	1.0732e+03	1.0000e+05	1.1688e-01	2.5903e-01	1.3701e-01	2.9296e-03	1.7197e-04	2.5161e-01	2.6676e-04	1.8319e-01	6.3349e-05	8.2296e-07	2.9965e-09	7.0168e-08	3.0950e-06	7.1943e-07	3.2202e-03	4.7148e-02	1.4525e-01	1.0949e-02	1.3275e-05	1.2263e-03	1.2772e-07	1.3361e-06	6.3863e-06	7.7962e-10	2.8420e-04	1.8941e-06	2.5392e-03	1.0633e-06	5.7529e-07	1.3603e-06	2.0673e-04	1.2101e-08	4.9587e-12	5.9441e-13	2.7231e-13	1.0950e-12	4.5259e-16	2.6920e-10	1.5287e-13	2.7823e-12	9.4713e-15	4.4837e-15	1.5175e-09	2.8191e-13	4.3794e-15	3.5309e-13	2.9345e-14	6.2465e-12	3.3239e-13	2.1390e-01	0.0000e+00	5.4168e-13	2.2907e-11	8.4289e-07	1.7485e-06	
1.2445e-03	1.0732e+03	1.0000e+05	1.1696e-01	2.5885e-01	1.3736e-01	2.9862e-03	1.7711e-04	2.5009e-01	2.7231e-04	1.8453e-01	6.3928e-05	8.2027e-07	3.1677e-09	7.2318e-08	3.1140e-06	7.1910e-07	3.1565e-03	4.6253e-02	1.4605e-01	1.1103e-02	1.3400e-05	1.2085e-03	1.2804e-07	1.3135e-06	6.1780e-06	7.9448e-10	2.8318e-04	1.8919e-06	2.4799e-03	1.0032e-06	5.4376e-07	1.3640e-06	2.0255e-04	1.2079e-08	5.1847e-12	6.1774e-13	2.8100e-13	1.1293e-12	4.6092e-16	2.7761e-10	1.6244e-13	2.7937e-12	9.9360e-15	4.7103e-15	1.5557e-09	2.8717e-13	4.5431e-15	3.5925e-13	3.0145e-14	6.4223e-12	3.4422e-13	2.1374e-01	0.0000e+00	4.9994e-13	2.1043e-11	8.3752e-07	1.6750e-06	
