         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
3.3311e-01	1.0732e+03	1.0000e+05	2.4556e-01	2.2965e-01	2.2292e-01	4.7672e-02	6.2644e-03	7.1491e-03	1.0339e-17	4.8635e-01	
3.3401e-01	1.0732e+03	1.0000e+05	2.4555e-01	2.2962e-01	2.2287e-01	4.7749e-02	6.2729e-03	7.1620e-03	1.0301e-17	4.8633e-01	
3.3491e-01	1.0732e+03	1.0000e+05	2.4554e-01	2.2959e-01	2.2283e-01	4.7826e-02	6.2814e-03	7.1748e-03	1.0258e-17	4.8630e-01	
3.3581e-01	1.0732e+03	1.0000e+05	2.4553e-01	2.2956e-01	2.2278e-01	4.7903e-02	6.2899e-03	7.1875e-03	1.0202e-17	4.8628e-01	
3.3672e-01	1.0732e+03	1.0000e+05	2.4552e-01	2.2952e-01	2.2274e-01	4.7979e-02	6.2984e-03	7.2003e-03	1.0169e-17	4.8626e-01	
3.3762e-01	1.0732e+03	1.0000e+05	2.4551e-01	2.2949e-01	2.2269e-01	4.8056e-02	6.3068e-03	7.2130e-03	1.0174e-17	4.8624e-01	
3.3852e-01	1.0732e+03	1.0000e+05	2.4550e-01	2.2946e-01	2.2265e-01	4.8132e-02	6.3153e-03	7.2258e-03	1.0083e-17	4.8622e-01	
3.3912e-01	1.0732e+03	1.0000e+05	2.4549e-01	2.2944e-01	2.2262e-01	4.8183e-02	6.3209e-03	7.2342e-03	1.0070e-17	4.8620e-01	
3.3972e-01	1.0732e+03	1.0000e+05	2.4548e-01	2.2942e-01	2.2259e-01	4.8234e-02	6.3266e-03	7.2427e-03	1.0026e-17	4.8619e-01	
3.4032e-01	1.0732e+03	1.0000e+05	2.4548e-01	2.2940e-01	2.2256e-01	4.8285e-02	6.3322e-03	7.2511e-03	1.0014e-17	4.8618e-01	
3.4092e-01	1.0732e+03	1.0000e+05	2.4547e-01	2.2938e-01	2.2253e-01	4.8335e-02	6.3378e-03	7.2596e-03	1.0027e-17	4.8616e-01	
3.4134e-01	1.0732e+03	1.0000e+05	2.4546e-01	2.2936e-01	2.2251e-01	4.8371e-02	6.3417e-03	7.2655e-03	9.9537e-18	4.8615e-01	
3.4176e-01	1.0732e+03	1.0000e+05	2.4546e-01	2.2935e-01	2.2249e-01	4.8406e-02	6.3457e-03	7.2714e-03	9.9844e-18	4.8614e-01	
3.4218e-01	1.0732e+03	1.0000e+05	2.4545e-01	2.2933e-01	2.2247e-01	4.8441e-02	6.3496e-03	7.2772e-03	9.8784e-18	4.8613e-01	
3.4260e-01	1.0732e+03	1.0000e+05	2.4545e-01	2.2932e-01	2.2245e-01	4.8477e-02	6.3535e-03	7.2831e-03	9.9553e-18	4.8612e-01	
3.4302e-01	1.0732e+03	1.0000e+05	2.4544e-01	2.2930e-01	2.2243e-01	4.8512e-02	6.3574e-03	7.2890e-03	9.9974e-18	4.8611e-01	
3.4330e-01	1.0732e+03	1.0000e+05	2.4544e-01	2.2929e-01	2.2241e-01	4.8536e-02	6.3601e-03	7.2930e-03	9.9353e-18	4.8611e-01	
3.4349e-01	1.0732e+03	1.0000e+05	2.4544e-01	2.2929e-01	2.2240e-01	4.8552e-02	6.3619e-03	7.2956e-03	9.9398e-18	4.8610e-01	
3.4368e-01	1.0732e+03	1.0000e+05	2.4544e-01	2.2928e-01	2.2239e-01	4.8568e-02	6.3636e-03	7.2983e-03	9.9321e-18	4.8610e-01	
3.4387e-01	1.0732e+03	1.0000e+05	2.4543e-01	2.2927e-01	2.2238e-01	4.8584e-02	6.3654e-03	7.3009e-03	9.9104e-18	4.8609e-01	
3.4406e-01	1.0732e+03	1.0000e+05	2.4543e-01	2.2927e-01	2.2237e-01	4.8600e-02	6.3672e-03	7.3036e-03	9.9415e-18	4.8609e-01	
3.4425e-01	1.0732e+03	1.0000e+05	2.4543e-01	2.2926e-01	2.2237e-01	4.8616e-02	6.3690e-03	7.3062e-03	9.8726e-18	4.8609e-01	
3.4482e-01	1.0732e+03	1.0000e+05	2.4542e-01	2.2924e-01	2.2234e-01	4.8663e-02	6.3742e-03	7.3141e-03	9.8841e-18	4.8607e-01	
3.4582e-01	1.0732e+03	1.0000e+05	2.4541e-01	2.2920e-01	2.2229e-01	4.8747e-02	6.3836e-03	7.3281e-03	1.0053e-17	4.8605e-01	
3.4683e-01	1.0732e+03	1.0000e+05	2.4540e-01	2.2917e-01	2.2224e-01	4.8832e-02	6.3930e-03	7.3421e-03	9.6905e-18	4.8603e-01	
3.4784e-01	1.0732e+03	1.0000e+05	2.4539e-01	2.2913e-01	2.2219e-01	4.8916e-02	6.4023e-03	7.3561e-03	9.8205e-18	4.8600e-01	
3.5041e-01	1.0732e+03	1.0000e+05	2.4536e-01	2.2904e-01	2.2207e-01	4.9130e-02	6.4262e-03	7.3917e-03	9.7924e-18	4.8594e-01	
3.5587e-01	1.0732e+03	1.0000e+05	2.4529e-01	2.2886e-01	2.2180e-01	4.9582e-02	6.4767e-03	7.4668e-03	9.4132e-18	4.8582e-01	
3.6132e-01	1.0732e+03	1.0000e+05	2.4523e-01	2.2867e-01	2.2154e-01	5.0031e-02	6.5269e-03	7.5412e-03	9.2336e-18	4.8569e-01	
3.6678e-01	1.0732e+03	1.0000e+05	2.4517e-01	2.2848e-01	2.2128e-01	5.0477e-02	6.5768e-03	7.6149e-03	9.0599e-18	4.8557e-01	
3.7224e-01	1.0732e+03	1.0000e+05	2.4511e-01	2.2830e-01	2.2102e-01	5.0919e-02	6.6265e-03	7.6880e-03	8.8049e-18	4.8545e-01	
3.7769e-01	1.0732e+03	1.0000e+05	2.4504e-01	2.2811e-01	2.2077e-01	5.1357e-02	6.6759e-03	7.7604e-03	8.6750e-18	4.8532e-01	
3.8315e-01	1.0732e+03	1.0000e+05	2.4498e-01	2.2793e-01	2.2051e-01	5.1793e-02	6.7251e-03	7.8322e-03	8.5574e-18	4.8520e-01	
3.8861e-01	1.0732e+03	1.0000e+05	2.4492e-01	2.2775e-01	2.2026e-01	5.2225e-02	6.7740e-03	7.9034e-03	8.4037e-18	4.8508e-01	
3.9407e-01	1.0732e+03	1.0000e+05	2.4486e-01	2.2757e-01	2.2001e-01	5.2654e-02	6.8227e-03	7.9739e-03	8.2023e-18	4.8496e-01	
3.9952e-01	1.0732e+03	1.0000e+05	2.4480e-01	2.2740e-01	2.1976e-01	5.3080e-02	6.8712e-03	8.0439e-03	8.0280e-18	4.8485e-01	
4.0498e-01	1.0732e+03	1.0000e+05	2.4474e-01	2.2722e-01	2.1952e-01	5.3502e-02	6.9194e-03	8.1132e-03	7.9550e-18	4.8473e-01	
4.1371e-01	1.0732e+03	1.0000e+05	2.4465e-01	2.2694e-01	2.1913e-01	5.4173e-02	6.9962e-03	8.2230e-03	7.7094e-18	4.8454e-01	
4.2245e-01	1.0732e+03	1.0000e+05	2.4455e-01	2.2666e-01	2.1874e-01	5.4836e-02	7.0724e-03	8.3314e-03	7.5053e-18	4.8436e-01	
4.3118e-01	1.0732e+03	1.0000e+05	2.4446e-01	2.2639e-01	2.1836e-01	5.5491e-02	7.1481e-03	8.4383e-03	7.2834e-18	4.8418e-01	
4.3991e-01	1.0732e+03	1.0000e+05	2.4437e-01	2.2612e-01	2.1798e-01	5.6140e-02	7.2233e-03	8.5438e-03	7.1005e-18	4.8400e-01	
4.5384e-01	1.0732e+03	1.0000e+05	2.4423e-01	2.2569e-01	2.1739e-01	5.7160e-02	7.3421e-03	8.7092e-03	6.8077e-18	4.8371e-01	
4.6776e-01	1.0732e+03	1.0000e+05	2.4409e-01	2.2527e-01	2.1681e-01	5.8162e-02	7.4598e-03	8.8713e-03	6.5583e-18	4.8343e-01	
4.8169e-01	1.0732e+03	1.0000e+05	2.4395e-01	2.2485e-01	2.1623e-01	5.9149e-02	7.5763e-03	9.0301e-03	6.3221e-18	4.8316e-01	
4.9561e-01	1.0732e+03	1.0000e+05	2.4381e-01	2.2445e-01	2.1567e-01	6.0119e-02	7.6917e-03	9.1859e-03	6.0430e-18	4.8289e-01	
5.0954e-01	1.0732e+03	1.0000e+05	2.4367e-01	2.2405e-01	2.1511e-01	6.1075e-02	7.8060e-03	9.3386e-03	5.8400e-18	4.8262e-01	
5.2346e-01	1.0732e+03	1.0000e+05	2.4354e-01	2.2365e-01	2.1457e-01	6.2015e-02	7.9195e-03	9.4885e-03	5.6370e-18	4.8236e-01	
5.3194e-01	1.0732e+03	1.0000e+05	2.4346e-01	2.2341e-01	2.1424e-01	6.2581e-02	7.9879e-03	9.5784e-03	5.5189e-18	4.8220e-01	
5.4043e-01	1.0732e+03	1.0000e+05	2.4338e-01	2.2318e-01	2.1391e-01	6.3142e-02	8.0562e-03	9.6672e-03	5.4054e-18	4.8204e-01	
5.4891e-01	1.0732e+03	1.0000e+05	2.4330e-01	2.2294e-01	2.1359e-01	6.3698e-02	8.1240e-03	9.7551e-03	5.2959e-18	4.8189e-01	
5.5739e-01	1.0732e+03	1.0000e+05	2.4323e-01	2.2271e-01	2.1327e-01	6.4249e-02	8.1915e-03	9.8420e-03	5.1831e-18	4.8173e-01	
5.6587e-01	1.0732e+03	1.0000e+05	2.4315e-01	2.2248e-01	2.1296e-01	6.4795e-02	8.2587e-03	9.9279e-03	5.0942e-18	4.8158e-01	
5.7435e-01	1.0732e+03	1.0000e+05	2.4307e-01	2.2225e-01	2.1264e-01	6.5336e-02	8.3255e-03	1.0013e-02	4.9839e-18	4.8143e-01	
5.8284e-01	1.0732e+03	1.0000e+05	2.4300e-01	2.2203e-01	2.1233e-01	6.5872e-02	8.3920e-03	1.0097e-02	4.8892e-18	4.8128e-01	
6.0028e-01	1.0732e+03	1.0000e+05	2.4284e-01	2.2157e-01	2.1170e-01	6.6961e-02	8.5278e-03	1.0267e-02	4.7058e-18	4.8097e-01	
6.1772e-01	1.0732e+03	1.0000e+05	2.4269e-01	2.2112e-01	2.1108e-01	6.8030e-02	8.6624e-03	1.0433e-02	4.5314e-18	4.8067e-01	
6.3517e-01	1.0732e+03	1.0000e+05	2.4254e-01	2.2067e-01	2.1048e-01	6.9082e-02	8.7956e-03	1.0595e-02	4.3753e-18	4.8038e-01	
6.5261e-01	1.0732e+03	1.0000e+05	2.4239e-01	2.2024e-01	2.0988e-01	7.0116e-02	8.9277e-03	1.0755e-02	4.2318e-18	4.8009e-01	
6.7005e-01	1.0732e+03	1.0000e+05	2.4225e-01	2.1981e-01	2.0929e-01	7.1132e-02	9.0587e-03	1.0910e-02	4.0895e-18	4.7980e-01	
6.8749e-01	1.0732e+03	1.0000e+05	2.4210e-01	2.1938e-01	2.0871e-01	7.2133e-02	9.1884e-03	1.1063e-02	3.8843e-18	4.7952e-01	
7.0494e-01	1.0732e+03	1.0000e+05	2.4196e-01	2.1897e-01	2.0815e-01	7.3117e-02	9.3170e-03	1.1212e-02	3.8637e-18	4.7924e-01	
7.2238e-01	1.0732e+03	1.0000e+05	2.4183e-01	2.1855e-01	2.0759e-01	7.4086e-02	9.4448e-03	1.1358e-02	3.6967e-18	4.7897e-01	
7.3982e-01	1.0732e+03	1.0000e+05	2.4169e-01	2.1815e-01	2.0704e-01	7.5040e-02	9.5714e-03	1.1501e-02	3.5747e-18	4.7870e-01	
7.5727e-01	1.0732e+03	1.0000e+05	2.4156e-01	2.1775e-01	2.0650e-01	7.5979e-02	9.6963e-03	1.1642e-02	3.4872e-18	4.7843e-01	
7.7471e-01	1.0732e+03	1.0000e+05	2.4142e-01	2.1736e-01	2.0597e-01	7.6904e-02	9.8210e-03	1.1779e-02	3.3683e-18	4.7817e-01	
7.9215e-01	1.0732e+03	1.0000e+05	2.4129e-01	2.1697e-01	2.0544e-01	7.7815e-02	9.9445e-03	1.1914e-02	3.2806e-18	4.7791e-01	
8.0960e-01	1.0732e+03	1.0000e+05	2.4116e-01	2.1659e-01	2.0493e-01	7.8713e-02	1.0067e-02	1.2046e-02	3.1882e-18	4.7766e-01	
8.2704e-01	1.0732e+03	1.0000e+05	2.4104e-01	2.1621e-01	2.0442e-01	7.9598e-02	1.0189e-02	1.2176e-02	3.0975e-18	4.7741e-01	
8.4448e-01	1.0732e+03	1.0000e+05	2.4091e-01	2.1584e-01	2.0392e-01	8.0470e-02	1.0310e-02	1.2303e-02	3.0324e-18	4.7716e-01	
8.6192e-01	1.0732e+03	1.0000e+05	2.4079e-01	2.1547e-01	2.0343e-01	8.1330e-02	1.0430e-02	1.2428e-02	2.9299e-18	4.7692e-01	
8.7937e-01	1.0732e+03	1.0000e+05	2.4067e-01	2.1511e-01	2.0294e-01	8.2177e-02	1.0549e-02	1.2551e-02	2.8659e-18	4.7668e-01	
8.9681e-01	1.0732e+03	1.0000e+05	2.4055e-01	2.1475e-01	2.0246e-01	8.3013e-02	1.0667e-02	1.2671e-02	2.8105e-18	4.7644e-01	
9.1425e-01	1.0732e+03	1.0000e+05	2.4043e-01	2.1440e-01	2.0199e-01	8.3838e-02	1.0784e-02	1.2789e-02	2.7274e-18	4.7620e-01	
9.3170e-01	1.0732e+03	1.0000e+05	2.4031e-01	2.1405e-01	2.0152e-01	8.4651e-02	1.0900e-02	1.2904e-02	2.6656e-18	4.7597e-01	
9.4914e-01	1.0732e+03	1.0000e+05	2.4019e-01	2.1370e-01	2.0106e-01	8.5453e-02	1.1016e-02	1.3018e-02	2.6018e-18	4.7574e-01	
9.6658e-01	1.0732e+03	1.0000e+05	2.4008e-01	2.1336e-01	2.0061e-01	8.6245e-02	1.1131e-02	1.3130e-02	2.5395e-18	4.7552e-01	
9.8403e-01	1.0732e+03	1.0000e+05	2.3997e-01	2.1303e-01	2.0017e-01	8.7026e-02	1.1245e-02	1.3239e-02	2.4903e-18	4.7529e-01	
9.9442e-01	1.0732e+03	1.0000e+05	2.3990e-01	2.1283e-01	1.9990e-01	8.7486e-02	1.1312e-02	1.3304e-02	2.4534e-18	4.7516e-01	
1.0048e+00	1.0732e+03	1.0000e+05	2.3983e-01	2.1264e-01	1.9964e-01	8.7943e-02	1.1380e-02	1.3367e-02	2.4240e-18	4.7503e-01	
1.0152e+00	1.0732e+03	1.0000e+05	2.3977e-01	2.1244e-01	1.9938e-01	8.8397e-02	1.1447e-02	1.3430e-02	2.3881e-18	4.7490e-01	
1.0256e+00	1.0732e+03	1.0000e+05	2.3970e-01	2.1225e-01	1.9913e-01	8.8847e-02	1.1513e-02	1.3493e-02	2.3649e-18	4.7477e-01	
1.0360e+00	1.0732e+03	1.0000e+05	2.3964e-01	2.1205e-01	1.9887e-01	8.9294e-02	1.1580e-02	1.3554e-02	2.3311e-18	4.7465e-01	
1.0414e+00	1.0732e+03	1.0000e+05	2.3960e-01	2.1195e-01	1.9874e-01	8.9525e-02	1.1615e-02	1.3586e-02	2.3177e-18	4.7458e-01	
1.0469e+00	1.0732e+03	1.0000e+05	2.3957e-01	2.1185e-01	1.9861e-01	8.9757e-02	1.1649e-02	1.3618e-02	2.3036e-18	4.7451e-01	
1.0523e+00	1.0732e+03	1.0000e+05	2.3954e-01	2.1176e-01	1.9848e-01	8.9987e-02	1.1684e-02	1.3650e-02	2.2871e-18	4.7445e-01	
1.0577e+00	1.0732e+03	1.0000e+05	2.3950e-01	2.1166e-01	1.9835e-01	9.0216e-02	1.1718e-02	1.3681e-02	2.2800e-18	4.7438e-01	
1.0632e+00	1.0732e+03	1.0000e+05	2.3947e-01	2.1156e-01	1.9822e-01	9.0444e-02	1.1752e-02	1.3712e-02	2.2489e-18	4.7432e-01	
1.0686e+00	1.0732e+03	1.0000e+05	2.3944e-01	2.1146e-01	1.9809e-01	9.0672e-02	1.1787e-02	1.3743e-02	2.2581e-18	4.7425e-01	
1.0740e+00	1.0732e+03	1.0000e+05	2.3940e-01	2.1136e-01	1.9796e-01	9.0898e-02	1.1821e-02	1.3774e-02	2.2302e-18	4.7419e-01	
1.0795e+00	1.0732e+03	1.0000e+05	2.3937e-01	2.1126e-01	1.9783e-01	9.1124e-02	1.1855e-02	1.3805e-02	2.2164e-18	4.7412e-01	
1.0849e+00	1.0732e+03	1.0000e+05	2.3934e-01	2.1117e-01	1.9770e-01	9.1349e-02	1.1889e-02	1.3836e-02	2.2048e-18	4.7406e-01	
1.0883e+00	1.0732e+03	1.0000e+05	2.3932e-01	2.1111e-01	1.9762e-01	9.1488e-02	1.1910e-02	1.3855e-02	2.1936e-18	4.7402e-01	
1.0916e+00	1.0732e+03	1.0000e+05	2.3930e-01	2.1105e-01	1.9754e-01	9.1627e-02	1.1931e-02	1.3874e-02	2.1847e-18	4.7398e-01	
1.0950e+00	1.0732e+03	1.0000e+05	2.3928e-01	2.1099e-01	1.9746e-01	9.1766e-02	1.1953e-02	1.3892e-02	2.1772e-18	4.7394e-01	
1.0984e+00	1.0732e+03	1.0000e+05	2.3926e-01	2.1093e-01	1.9739e-01	9.1904e-02	1.1974e-02	1.3911e-02	2.1719e-18	4.7390e-01	
1.1018e+00	1.0732e+03	1.0000e+05	2.3924e-01	2.1087e-01	1.9731e-01	9.2042e-02	1.1995e-02	1.3930e-02	2.1584e-18	4.7386e-01	
1.1052e+00	1.0732e+03	1.0000e+05	2.3922e-01	2.1081e-01	1.9723e-01	9.2180e-02	1.2016e-02	1.3949e-02	2.1509e-18	4.7382e-01	
1.1085e+00	1.0732e+03	1.0000e+05	2.3920e-01	2.1075e-01	1.9715e-01	9.2317e-02	1.2037e-02	1.3967e-02	2.1478e-18	4.7378e-01	
1.1119e+00	1.0732e+03	1.0000e+05	2.3918e-01	2.1069e-01	1.9707e-01	9.2454e-02	1.2058e-02	1.3986e-02	2.1370e-18	4.7374e-01	
1.1153e+00	1.0732e+03	1.0000e+05	2.3916e-01	2.1063e-01	1.9699e-01	9.2591e-02	1.2079e-02	1.4004e-02	2.1287e-18	4.7370e-01	
1.1187e+00	1.0732e+03	1.0000e+05	2.3914e-01	2.1057e-01	1.9692e-01	9.2727e-02	1.2100e-02	1.4023e-02	2.1207e-18	4.7366e-01	
1.1220e+00	1.0732e+03	1.0000e+05	2.3912e-01	2.1051e-01	1.9684e-01	9.2863e-02	1.2120e-02	1.4041e-02	2.1132e-18	4.7362e-01	
1.1254e+00	1.0732e+03	1.0000e+05	2.3910e-01	2.1046e-01	1.9676e-01	9.2999e-02	1.2141e-02	1.4059e-02	2.1012e-18	4.7358e-01	
1.1288e+00	1.0732e+03	1.0000e+05	2.3908e-01	2.1040e-01	1.9669e-01	9.3134e-02	1.2162e-02	1.4077e-02	2.0890e-18	4.7354e-01	
1.1322e+00	1.0732e+03	1.0000e+05	2.3906e-01	2.1034e-01	1.9661e-01	9.3269e-02	1.2183e-02	1.4095e-02	2.1044e-18	4.7350e-01	
1.1356e+00	1.0732e+03	1.0000e+05	2.3904e-01	2.1028e-01	1.9653e-01	9.3404e-02	1.2204e-02	1.4114e-02	2.0670e-18	4.7347e-01	
1.1389e+00	1.0732e+03	1.0000e+05	2.3902e-01	2.1022e-01	1.9646e-01	9.3539e-02	1.2224e-02	1.4132e-02	2.0797e-18	4.7343e-01	
1.1423e+00	1.0732e+03	1.0000e+05	2.3900e-01	2.1016e-01	1.9638e-01	9.3673e-02	1.2245e-02	1.4150e-02	2.0656e-18	4.7339e-01	
1.1457e+00	1.0732e+03	1.0000e+05	2.3898e-01	2.1011e-01	1.9630e-01	9.3807e-02	1.2266e-02	1.4167e-02	2.0614e-18	4.7335e-01	
1.1491e+00	1.0732e+03	1.0000e+05	2.3896e-01	2.1005e-01	1.9623e-01	9.3940e-02	1.2286e-02	1.4185e-02	2.0530e-18	4.7331e-01	
1.1524e+00	1.0732e+03	1.0000e+05	2.3894e-01	2.0999e-01	1.9615e-01	9.4073e-02	1.2307e-02	1.4203e-02	2.0473e-18	4.7327e-01	
1.1558e+00	1.0732e+03	1.0000e+05	2.3892e-01	2.0993e-01	1.9608e-01	9.4206e-02	1.2328e-02	1.4221e-02	2.0361e-18	4.7324e-01	
1.1592e+00	1.0732e+03	1.0000e+05	2.3890e-01	2.0988e-01	1.9600e-01	9.4339e-02	1.2348e-02	1.4239e-02	2.0339e-18	4.7320e-01	
1.1626e+00	1.0732e+03	1.0000e+05	2.3888e-01	2.0982e-01	1.9593e-01	9.4471e-02	1.2369e-02	1.4256e-02	2.0247e-18	4.7316e-01	
1.1660e+00	1.0732e+03	1.0000e+05	2.3887e-01	2.0976e-01	1.9585e-01	9.4603e-02	1.2389e-02	1.4274e-02	2.0177e-18	4.7312e-01	
1.1693e+00	1.0732e+03	1.0000e+05	2.3885e-01	2.0970e-01	1.9578e-01	9.4734e-02	1.2410e-02	1.4291e-02	2.0070e-18	4.7308e-01	
1.1727e+00	1.0732e+03	1.0000e+05	2.3883e-01	2.0965e-01	1.9570e-01	9.4866e-02	1.2430e-02	1.4309e-02	2.0046e-18	4.7305e-01	
1.1761e+00	1.0732e+03	1.0000e+05	2.3881e-01	2.0959e-01	1.9563e-01	9.4997e-02	1.2451e-02	1.4326e-02	1.9963e-18	4.7301e-01	
1.1795e+00	1.0732e+03	1.0000e+05	2.3879e-01	2.0953e-01	1.9555e-01	9.5127e-02	1.2471e-02	1.4343e-02	1.9863e-18	4.7297e-01	
1.1828e+00	1.0732e+03	1.0000e+05	2.3877e-01	2.0948e-01	1.9548e-01	9.5258e-02	1.2492e-02	1.4361e-02	1.9808e-18	4.7293e-01	
1.1862e+00	1.0732e+03	1.0000e+05	2.3875e-01	2.0942e-01	1.9541e-01	9.5388e-02	1.2512e-02	1.4378e-02	1.9762e-18	4.7289e-01	
1.1896e+00	1.0732e+03	1.0000e+05	2.3873e-01	2.0937e-01	1.9533e-01	9.5518e-02	1.2532e-02	1.4395e-02	1.9690e-18	4.7286e-01	
1.1930e+00	1.0732e+03	1.0000e+05	2.3871e-01	2.0931e-01	1.9526e-01	9.5647e-02	1.2553e-02	1.4412e-02	1.9582e-18	4.7282e-01	
1.1964e+00	1.0732e+03	1.0000e+05	2.3869e-01	2.0925e-01	1.9519e-01	9.5776e-02	1.2573e-02	1.4429e-02	1.9526e-18	4.7278e-01	
1.1997e+00	1.0732e+03	1.0000e+05	2.3868e-01	2.0920e-01	1.9511e-01	9.5905e-02	1.2593e-02	1.4446e-02	1.9449e-18	4.7275e-01	
1.2031e+00	1.0732e+03	1.0000e+05	2.3866e-01	2.0914e-01	1.9504e-01	9.6034e-02	1.2614e-02	1.4463e-02	1.9400e-18	4.7271e-01	
1.2065e+00	1.0732e+03	1.0000e+05	2.3864e-01	2.0909e-01	1.9497e-01	9.6162e-02	1.2634e-02	1.4480e-02	1.9331e-18	4.7267e-01	
1.2099e+00	1.0732e+03	1.0000e+05	2.3862e-01	2.0903e-01	1.9489e-01	9.6290e-02	1.2654e-02	1.4497e-02	1.9282e-18	4.7263e-01	
1.2132e+00	1.0732e+03	1.0000e+05	2.3860e-01	2.0897e-01	1.9482e-01	9.6418e-02	1.2674e-02	1.4514e-02	1.9213e-18	4.7260e-01	
1.2166e+00	1.0732e+03	1.0000e+05	2.3858e-01	2.0892e-01	1.9475e-01	9.6545e-02	1.2694e-02	1.4530e-02	1.9172e-18	4.7256e-01	
1.2200e+00	1.0732e+03	1.0000e+05	2.3856e-01	2.0886e-01	1.9468e-01	9.6672e-02	1.2714e-02	1.4547e-02	1.9071e-18	4.7252e-01	
1.2234e+00	1.0732e+03	1.0000e+05	2.3854e-01	2.0881e-01	1.9461e-01	9.6799e-02	1.2734e-02	1.4564e-02	1.8989e-18	4.7249e-01	
1.2268e+00	1.0732e+03	1.0000e+05	2.3853e-01	2.0875e-01	1.9453e-01	9.6926e-02	1.2755e-02	1.4580e-02	1.8963e-18	4.7245e-01	
1.2301e+00	1.0732e+03	1.0000e+05	2.3851e-01	2.0870e-01	1.9446e-01	9.7052e-02	1.2775e-02	1.4597e-02	1.8898e-18	4.7241e-01	
1.2335e+00	1.0732e+03	1.0000e+05	2.3849e-01	2.0864e-01	1.9439e-01	9.7178e-02	1.2795e-02	1.4613e-02	1.8773e-18	4.7238e-01	
1.2369e+00	1.0732e+03	1.0000e+05	2.3847e-01	2.0859e-01	1.9432e-01	9.7303e-02	1.2815e-02	1.4630e-02	1.8781e-18	4.7234e-01	
1.2458e+00	1.0732e+03	1.0000e+05	2.3842e-01	2.0845e-01	1.9413e-01	9.7632e-02	1.2867e-02	1.4672e-02	1.8537e-18	4.7225e-01	
1.2546e+00	1.0732e+03	1.0000e+05	2.3838e-01	2.0831e-01	1.9395e-01	9.7958e-02	1.2919e-02	1.4715e-02	1.8432e-18	4.7215e-01	
1.2635e+00	1.0732e+03	1.0000e+05	2.3833e-01	2.0816e-01	1.9377e-01	9.8282e-02	1.2971e-02	1.4757e-02	1.8275e-18	4.7206e-01	
1.2807e+00	1.0732e+03	1.0000e+05	2.3824e-01	2.0789e-01	1.9341e-01	9.8909e-02	1.3072e-02	1.4838e-02	1.7942e-18	4.7188e-01	
1.2980e+00	1.0732e+03	1.0000e+05	2.3815e-01	2.0762e-01	1.9306e-01	9.9528e-02	1.3172e-02	1.4918e-02	1.7738e-18	4.7170e-01	
1.3152e+00	1.0732e+03	1.0000e+05	2.3806e-01	2.0736e-01	1.9271e-01	1.0014e-01	1.3271e-02	1.4996e-02	1.7351e-18	4.7152e-01	
1.3325e+00	1.0732e+03	1.0000e+05	2.3797e-01	2.0709e-01	1.9237e-01	1.0075e-01	1.3370e-02	1.5073e-02	1.7189e-18	4.7135e-01	
1.3656e+00	1.0732e+03	1.0000e+05	2.3780e-01	2.0659e-01	1.9173e-01	1.0189e-01	1.3558e-02	1.5218e-02	1.6638e-18	4.7101e-01	
1.3987e+00	1.0732e+03	1.0000e+05	2.3763e-01	2.0611e-01	1.9110e-01	1.0301e-01	1.3743e-02	1.5358e-02	1.6088e-18	4.7069e-01	
1.4318e+00	1.0732e+03	1.0000e+05	2.3747e-01	2.0563e-01	1.9048e-01	1.0410e-01	1.3927e-02	1.5494e-02	1.5896e-18	4.7037e-01	
1.4648e+00	1.0732e+03	1.0000e+05	2.3732e-01	2.0516e-01	1.8988e-01	1.0517e-01	1.4108e-02	1.5626e-02	1.5076e-18	4.7006e-01	
1.4979e+00	1.0732e+03	1.0000e+05	2.3716e-01	2.0470e-01	1.8929e-01	1.0622e-01	1.4287e-02	1.5754e-02	1.4922e-18	4.6975e-01	
1.5310e+00	1.0732e+03	1.0000e+05	2.3701e-01	2.0425e-01	1.8871e-01	1.0725e-01	1.4464e-02	1.5879e-02	1.4475e-18	4.6945e-01	
1.5492e+00	1.0732e+03	1.0000e+05	2.3693e-01	2.0400e-01	1.8840e-01	1.0781e-01	1.4560e-02	1.5946e-02	1.4349e-18	4.6929e-01	
1.5605e+00	1.0732e+03	1.0000e+05	2.3687e-01	2.0385e-01	1.8820e-01	1.0815e-01	1.4620e-02	1.5987e-02	1.4226e-18	4.6919e-01	
1.5719e+00	1.0732e+03	1.0000e+05	2.3682e-01	2.0370e-01	1.8801e-01	1.0849e-01	1.4679e-02	1.6028e-02	1.4113e-18	4.6909e-01	
1.5833e+00	1.0732e+03	1.0000e+05	2.3677e-01	2.0355e-01	1.8782e-01	1.0883e-01	1.4739e-02	1.6068e-02	1.3993e-18	4.6899e-01	
1.5946e+00	1.0732e+03	1.0000e+05	2.3672e-01	2.0340e-01	1.8763e-01	1.0917e-01	1.4798e-02	1.6108e-02	1.3888e-18	4.6889e-01	
1.6060e+00	1.0732e+03	1.0000e+05	2.3667e-01	2.0325e-01	1.8744e-01	1.0951e-01	1.4857e-02	1.6148e-02	1.3761e-18	4.6879e-01	
1.6173e+00	1.0732e+03	1.0000e+05	2.3662e-01	2.0311e-01	1.8725e-01	1.0984e-01	1.4915e-02	1.6187e-02	1.3608e-18	4.6870e-01	
