         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
2.1140e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0978e-04	6.7022e-06	6.3657e-07	4.0973e-04	4.5339e-05	4.9925e-01	2.7785e-11	4.2054e-13	-7.7118e-16	-3.7392e-16	-1.7418e-12	-1.8375e-14	-4.1884e-10	-4.6957e-10	3.2966e-04	2.4956e-01	1.8738e-13	1.1394e-10	-4.5975e-15	-5.8322e-18	-2.4428e-14	-1.2981e-17	-7.1284e-12	3.3541e-19	1.4202e-15	-9.3211e-19	-2.4614e-18	1.1087e-10	1.2017e-09	1.2444e-11	3.2837e-17	-3.1808e-17	-4.2549e-15	-2.4581e-13	1.5303e-18	2.9441e-08	5.6151e-14	5.0604e-14	2.7333e-16	1.1675e-18	1.5106e-13	-5.4374e-23	-2.9021e-23	3.0959e-13	-8.4428e-16	-5.2764e-14	-6.2865e-17	2.4989e-01	0.0000e+00	-4.0687e-31	-9.0970e-26	1.7865e-19	-4.0850e-18	
2.1200e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0908e-04	6.6847e-06	6.3494e-07	4.0916e-04	4.5281e-05	4.9925e-01	2.7674e-11	4.1948e-13	8.7449e-16	1.3085e-16	3.1807e-13	3.0328e-15	5.1200e-11	-6.9201e-10	3.2920e-04	2.4956e-01	3.2465e-13	1.7902e-10	5.6558e-16	5.4012e-19	-1.7375e-14	-5.8205e-18	-3.1705e-12	1.2093e-18	4.2880e-14	8.5676e-18	1.7682e-17	1.3213e-11	1.1704e-09	6.4815e-12	2.9968e-17	-3.0181e-17	-4.0404e-15	-2.3688e-13	1.5263e-18	2.9441e-08	5.6008e-14	5.0651e-14	2.7261e-16	1.2249e-18	1.5781e-13	-9.3021e-24	1.0115e-23	4.1159e-13	-4.0131e-16	3.8292e-14	5.1809e-17	2.4989e-01	0.0000e+00	-3.7711e-30	8.8053e-27	1.7931e-19	8.4620e-19	
2.1259e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0839e-04	6.6659e-06	6.3312e-07	4.0859e-04	4.5224e-05	4.9925e-01	2.7580e-11	4.1827e-13	-2.3446e-13	4.1434e-14	-8.7717e-12	-8.1101e-14	-3.0275e-09	1.5392e-09	3.2874e-04	2.4956e-01	-1.7114e-11	-1.6234e-09	1.4186e-14	2.1826e-17	1.3860e-13	6.8951e-17	-5.8980e-12	3.3512e-19	2.4887e-15	3.0334e-18	1.7442e-17	2.9030e-09	-1.5335e-09	1.0393e-11	5.5182e-16	3.8430e-16	-1.3392e-15	-2.2466e-13	1.5220e-18	2.9441e-08	5.5838e-14	5.0698e-14	2.7198e-16	4.2396e-19	1.6579e-13	-4.0577e-22	3.2041e-21	7.7798e-14	-5.3981e-16	1.3203e-13	-6.9148e-16	2.4989e-01	0.0000e+00	8.1719e-30	-3.4925e-25	3.1200e-18	-1.1523e-17	
2.1319e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0770e-04	6.6502e-06	6.3176e-07	4.0803e-04	4.5168e-05	4.9925e-01	2.7445e-11	4.1743e-13	9.6316e-14	-2.2774e-14	-3.8836e-12	-4.5577e-14	-9.1839e-10	-1.7974e-10	3.2828e-04	2.4956e-01	6.4334e-12	3.3232e-09	-2.8943e-14	-3.7353e-17	-2.5944e-14	-5.9852e-17	-7.3781e-12	-1.5037e-18	-2.5081e-14	-8.1090e-18	-2.6185e-17	-8.4654e-10	1.9929e-09	1.3375e-11	-1.9017e-16	-2.0292e-16	-3.8582e-15	-2.1194e-13	1.5185e-18	2.9441e-08	5.5737e-14	5.0745e-14	2.7115e-16	1.8356e-18	1.7215e-13	-1.1233e-22	-1.7614e-21	5.1435e-13	-8.8232e-16	2.1122e-13	8.7093e-16	2.4989e-01	0.0000e+00	-2.1720e-29	-9.4708e-26	-1.9416e-18	-6.0323e-18	
2.1378e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0702e-04	6.6326e-06	6.3007e-07	4.0747e-04	4.5110e-05	4.9925e-01	2.7348e-11	4.1630e-13	-2.8932e-15	4.5879e-15	3.7821e-12	3.9950e-14	1.0505e-09	-1.0009e-09	3.2783e-04	2.4956e-01	1.4351e-12	6.4946e-10	1.4116e-14	1.7226e-17	-6.8106e-14	9.8243e-18	-2.7687e-13	-1.5095e-18	-1.8643e-16	1.0479e-17	8.5091e-20	-3.2861e-10	8.5596e-10	1.2958e-12	2.6964e-17	6.4409e-18	-3.3049e-15	-1.9539e-13	1.5144e-18	2.9441e-08	5.5583e-14	5.0792e-14	2.7050e-16	1.2741e-18	1.7153e-13	1.1675e-22	3.5470e-22	3.4519e-13	1.4341e-16	2.1578e-13	1.7723e-16	2.4989e-01	0.0000e+00	1.3136e-29	1.4003e-25	6.3350e-19	4.5079e-18	
2.1438e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0634e-04	6.6151e-06	6.2844e-07	4.0692e-04	4.5054e-05	4.9925e-01	2.7236e-11	4.1526e-13	-1.5648e-14	1.3028e-15	1.6271e-12	1.7036e-14	2.5590e-10	-1.7299e-10	3.2738e-04	2.4956e-01	-1.4531e-12	-1.0305e-09	3.4236e-15	4.2624e-18	2.5307e-14	5.5004e-18	3.1452e-12	2.3071e-18	2.7558e-14	-2.1162e-18	1.7018e-17	3.0902e-10	-2.3903e-10	-4.9256e-12	7.6639e-17	-9.5519e-18	-2.7374e-15	-1.7760e-13	1.5104e-18	2.9441e-08	5.5442e-14	5.0839e-14	2.6978e-16	1.2720e-18	1.7288e-13	6.0084e-23	1.0118e-22	1.9500e-13	7.6312e-16	2.3103e-13	2.2451e-16	2.4989e-01	0.0000e+00	1.1462e-29	9.4410e-26	3.8704e-22	3.9134e-18	
2.1497e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0566e-04	6.5981e-06	6.2687e-07	4.0636e-04	4.4998e-05	4.9925e-01	2.7129e-11	4.1423e-13	7.8519e-15	-4.6169e-16	-1.4114e-12	-1.4555e-14	-3.5573e-10	3.0205e-10	3.2693e-04	2.4956e-01	-4.3366e-13	-1.6931e-10	-3.5136e-15	-4.0217e-18	3.5521e-14	3.5017e-18	1.8361e-12	1.4563e-18	-1.4833e-14	-8.4906e-18	-1.3942e-17	-2.4196e-11	-2.0993e-10	-2.6913e-12	2.3256e-17	-1.7955e-17	-2.5628e-15	-1.6117e-13	1.5066e-18	2.9441e-08	5.5306e-14	5.0885e-14	2.6908e-16	1.3813e-18	1.7576e-13	-5.8988e-23	-3.5983e-23	1.6251e-13	6.6306e-16	2.6021e-13	3.2820e-16	2.4989e-01	0.0000e+00	-2.2311e-29	-5.9970e-26	-4.7705e-20	-1.5185e-18	
2.1603e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0446e-04	6.5681e-06	6.2407e-07	4.0539e-04	4.4899e-05	4.9925e-01	2.6941e-11	4.1240e-13	-2.5736e-15	-1.2818e-15	-2.0101e-12	-2.0965e-14	-2.5356e-10	3.6596e-10	3.2614e-04	2.4957e-01	1.2679e-12	8.3357e-10	-4.2875e-15	-5.3840e-18	-3.5818e-14	2.3157e-19	3.7504e-14	-1.2414e-17	-4.5409e-14	2.2196e-17	-9.4936e-18	-1.8051e-10	-3.8899e-10	9.8218e-13	1.4228e-17	-8.7330e-18	-2.0698e-15	-1.3298e-13	1.4997e-18	2.9441e-08	5.5062e-14	5.0969e-14	2.6786e-16	1.3670e-18	1.7935e-13	-4.0121e-23	-9.9076e-23	8.2569e-14	4.9184e-16	2.9677e-13	3.4896e-16	2.4989e-01	0.0000e+00	2.7456e-29	-1.2885e-25	-7.1717e-20	-5.1557e-18	
2.1709e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0327e-04	6.5384e-06	6.2130e-07	4.0442e-04	4.4801e-05	4.9926e-01	2.6755e-11	4.1060e-13	-4.8474e-15	-9.5335e-16	-1.1838e-12	-1.2421e-14	-6.3864e-11	2.1487e-10	3.2535e-04	2.4957e-01	1.4462e-12	8.8064e-10	-2.3054e-15	-3.1881e-18	-6.4729e-14	-2.3394e-18	-1.2810e-12	-8.7740e-18	-2.4407e-14	2.1608e-17	1.1056e-17	-1.3769e-10	-3.1191e-10	3.2093e-12	1.9559e-17	-4.6636e-18	-1.5795e-15	-1.0637e-13	1.4929e-18	2.9441e-08	5.4820e-14	5.1052e-14	2.6665e-16	1.3780e-18	1.8222e-13	-9.0966e-24	-7.3638e-23	5.7823e-14	3.2711e-16	3.2431e-13	3.7951e-16	2.4989e-01	0.0000e+00	4.4513e-29	-6.1669e-26	-4.7892e-20	-4.4488e-18	
2.1814e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0209e-04	6.5089e-06	6.1856e-07	4.0346e-04	4.4703e-05	4.9926e-01	2.6571e-11	4.0882e-13	-2.0401e-16	-1.5106e-16	-1.7842e-13	-1.8486e-15	-1.1767e-11	6.9163e-11	3.2457e-04	2.4957e-01	3.1100e-13	1.8410e-10	-3.2215e-16	-5.3481e-19	-2.0852e-14	-1.1592e-18	-6.6483e-13	-1.6429e-18	-4.9429e-15	2.5348e-18	5.2262e-18	-2.7386e-11	-1.2747e-10	1.7613e-12	3.1312e-17	-2.6091e-18	-1.1136e-15	-8.0889e-14	1.4862e-18	2.9441e-08	5.4581e-14	5.1135e-14	2.6545e-16	1.4027e-18	1.8361e-13	-1.8337e-24	-1.1667e-23	5.4148e-14	3.5502e-16	3.3335e-13	3.9367e-16	2.4989e-01	0.0000e+00	-3.0716e-30	-2.3679e-26	-2.1021e-20	-1.1385e-18	
2.2000e-01	1.1730e+03	1.0004e+05	2.7698e-01	5.0004e-04	6.4578e-06	6.1381e-07	4.0179e-04	4.4535e-05	4.9926e-01	2.6253e-11	4.0573e-13	5.1859e-16	2.4955e-17	2.5656e-14	2.4855e-16	-7.0656e-12	-1.0502e-11	3.2321e-04	2.4957e-01	-2.4106e-13	-1.9398e-10	4.1631e-17	1.6721e-19	2.0344e-14	-1.0920e-19	6.5105e-14	9.1528e-19	7.1126e-15	-7.2144e-19	-7.1632e-18	9.0614e-12	4.1556e-11	2.2530e-13	3.4619e-17	2.5838e-18	-3.8966e-16	-3.8798e-14	1.4745e-18	2.9441e-08	5.4168e-14	5.1280e-14	2.6337e-16	1.4080e-18	1.8456e-13	-5.3631e-26	1.9339e-24	1.8392e-14	3.8816e-16	3.3051e-13	3.9077e-16	2.4989e-01	0.0000e+00	-9.0913e-30	-2.7292e-26	5.7655e-21	1.5618e-18	
2.2352e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.9623e-04	6.3636e-06	6.0505e-07	3.9868e-04	4.4221e-05	4.9927e-01	2.5669e-11	4.0003e-13	-4.4533e-16	2.9265e-16	2.3924e-13	2.4418e-15	-1.6876e-11	-2.5733e-10	3.2069e-04	2.4957e-01	-8.5722e-13	-4.4887e-10	2.7188e-16	1.0104e-18	9.5026e-14	5.2417e-18	3.0129e-12	4.0879e-18	2.9403e-14	-1.5576e-18	-3.6401e-17	2.6625e-11	5.9913e-10	-5.2980e-12	3.7146e-17	9.5004e-18	6.0017e-16	2.1359e-14	1.4530e-18	2.9441e-08	5.3404e-14	5.1555e-14	2.5953e-16	1.3808e-18	1.8266e-13	-2.8454e-24	2.2627e-23	-1.6212e-14	5.5503e-16	2.8875e-13	3.4077e-16	2.4989e-01	0.0000e+00	2.9952e-29	8.0172e-26	9.8061e-20	4.3301e-18	
2.2705e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.9252e-04	6.2724e-06	5.9658e-07	3.9565e-04	4.3916e-05	4.9927e-01	2.5109e-11	3.9451e-13	-1.6765e-16	2.3126e-16	1.6779e-13	1.6557e-15	-3.0493e-11	-2.8441e-10	3.1823e-04	2.4958e-01	-8.4517e-13	-4.7422e-10	1.1165e-16	8.0497e-19	9.9142e-14	6.2410e-18	3.8133e-12	3.7861e-18	2.9033e-14	-1.5068e-18	-3.9081e-17	3.0788e-11	6.6120e-10	-6.7746e-12	3.6804e-17	1.3685e-17	1.2473e-15	6.1627e-14	1.4322e-18	2.9441e-08	5.2665e-14	5.1829e-14	2.5581e-16	1.3490e-18	1.7943e-13	-4.1638e-24	1.7883e-23	-1.9780e-14	6.3932e-16	2.4073e-13	2.8432e-16	2.4989e-01	0.0000e+00	1.9422e-29	8.1337e-26	9.4221e-20	4.2613e-18	
2.3057e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.8890e-04	6.1842e-06	5.8838e-07	3.9270e-04	4.3618e-05	4.9928e-01	2.4572e-11	3.8917e-13	1.0820e-16	6.3691e-17	3.2760e-14	3.0452e-16	-8.9757e-12	-9.2225e-11	3.1584e-04	2.4958e-01	-1.8504e-13	-1.1978e-10	6.1206e-18	1.7007e-19	2.3070e-14	2.0116e-18	1.1762e-12	1.1546e-18	9.2199e-15	-2.9422e-19	-9.2785e-18	1.1774e-11	2.2007e-10	-2.0943e-12	3.4710e-17	1.6308e-17	1.7084e-15	9.1151e-14	1.4121e-18	2.9441e-08	5.1951e-14	5.2101e-14	2.5222e-16	1.3178e-18	1.7647e-13	-1.0459e-24	4.9231e-24	2.3274e-15	5.0992e-16	2.0071e-13	2.3394e-16	2.4990e-01	0.0000e+00	2.0260e-30	6.3424e-27	3.5322e-20	1.1511e-18	
2.3644e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.8306e-04	6.0435e-06	5.7532e-07	3.8795e-04	4.3139e-05	4.9929e-01	2.3722e-11	3.8067e-13	-3.2956e-17	-1.3720e-17	1.1742e-14	1.7728e-16	1.2188e-11	1.1892e-10	3.1199e-04	2.4958e-01	3.0200e-14	9.6450e-11	5.1454e-17	-6.4154e-21	-2.4086e-14	-1.9251e-18	-1.6568e-12	-3.0765e-19	-5.9748e-15	1.6053e-19	1.0125e-17	-9.5421e-12	-2.3536e-10	2.9028e-12	3.3374e-17	1.7990e-17	2.0056e-15	1.1164e-13	1.3799e-18	2.9442e-08	5.0811e-14	5.2551e-14	2.4648e-16	1.2853e-18	1.7408e-13	1.6741e-24	-1.0600e-24	-5.2787e-15	3.4514e-16	1.9047e-13	2.2067e-16	2.4990e-01	0.0000e+00	-7.3895e-31	-2.5694e-26	-1.0393e-20	-9.7141e-19	
2.4527e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.7472e-04	5.8454e-06	5.5694e-07	3.8115e-04	4.2457e-05	4.9930e-01	2.2542e-11	3.6869e-13	-1.4855e-17	1.7544e-18	1.0694e-14	1.2364e-16	2.4119e-12	2.1536e-11	3.0647e-04	2.4959e-01	1.5112e-15	2.7522e-12	2.2242e-17	2.7131e-20	-9.7867e-16	-2.0683e-19	-2.8709e-13	5.3508e-20	-5.5142e-16	7.2897e-21	5.4798e-19	-1.6968e-12	-4.9892e-11	5.7848e-13	3.2479e-17	1.4439e-17	1.8323e-15	1.0924e-13	1.3347e-18	2.9442e-08	4.9207e-14	5.3221e-14	2.3840e-16	1.1628e-18	1.6076e-13	4.7053e-25	1.3600e-25	-7.6407e-15	3.8383e-16	7.5510e-14	7.6715e-17	2.4990e-01	0.0000e+00	-3.8918e-31	-1.0082e-27	3.7986e-21	-5.2175e-20	
2.5410e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.6686e-04	5.6615e-06	5.3990e-07	3.7474e-04	4.1814e-05	4.9931e-01	2.1464e-11	3.5758e-13	-8.1478e-17	-5.6303e-17	-5.6748e-14	-5.5769e-16	-2.5558e-12	8.7072e-11	3.0128e-04	2.4960e-01	2.6689e-14	-2.0855e-11	-5.4379e-17	-1.3295e-19	9.1279e-18	-1.3931e-18	-2.6919e-13	-1.1825e-18	-8.3092e-15	-1.6253e-20	1.3954e-19	-1.0059e-11	-1.8264e-10	5.9602e-13	3.1814e-17	2.0034e-17	2.2085e-15	1.2392e-13	1.2927e-18	2.9442e-08	4.7719e-14	5.3883e-14	2.3090e-16	1.1798e-18	1.6267e-13	-6.4903e-26	-4.3534e-24	-1.0277e-13	3.6835e-16	1.5314e-13	1.9708e-16	2.4990e-01	0.0000e+00	2.4719e-30	-3.3057e-27	-5.5584e-20	6.5883e-20	
2.6293e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.5944e-04	5.4912e-06	5.2415e-07	3.6870e-04	4.1209e-05	4.9932e-01	2.0484e-11	3.4731e-13	-3.9746e-17	8.7127e-18	2.8346e-14	3.3694e-16	6.4734e-12	6.1570e-11	2.9638e-04	2.4961e-01	5.7212e-15	2.7809e-11	5.9109e-17	6.5424e-20	-7.4533e-15	-3.7601e-19	-6.4000e-13	6.6086e-21	-4.2067e-15	4.0522e-20	3.2733e-18	-5.9021e-12	-1.5428e-10	1.2049e-12	3.0397e-17	8.4103e-18	1.4871e-15	1.0066e-13	1.2538e-18	2.9442e-08	4.6342e-14	5.4536e-14	2.2395e-16	1.0353e-18	1.5049e-13	9.7438e-25	6.7402e-25	-8.1257e-14	3.4960e-16	8.0347e-14	4.4121e-17	2.4990e-01	0.0000e+00	-1.3776e-30	-8.1869e-27	9.1107e-21	-2.9822e-19	
2.7176e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.5242e-04	5.3326e-06	5.0949e-07	3.6299e-04	4.0639e-05	4.9933e-01	1.9583e-11	3.3774e-13	1.5780e-17	-2.7404e-17	-1.5387e-14	-1.7929e-16	1.8130e-12	1.9755e-12	2.9175e-04	2.4961e-01	-4.1896e-16	1.7731e-11	-2.6959e-17	-3.9883e-20	-2.9293e-15	-3.7853e-19	-3.1051e-13	-4.2250e-21	2.6473e-15	2.9930e-20	1.2327e-18	1.5168e-12	2.0932e-11	5.7040e-13	3.0606e-17	1.3662e-17	1.3155e-15	7.5010e-14	1.2176e-18	2.9443e-08	4.5060e-14	5.5181e-14	2.1749e-16	9.7422e-19	1.3690e-13	3.2581e-25	-2.1166e-24	3.6340e-15	3.5692e-16	-1.5422e-14	1.6720e-17	2.4990e-01	0.0000e+00	8.0940e-31	-1.1265e-27	-5.6981e-21	-1.4947e-19	
2.8059e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.4577e-04	5.1847e-06	4.9585e-07	3.5757e-04	4.0100e-05	4.9934e-01	1.8757e-11	3.2883e-13	1.0901e-17	2.9636e-17	-1.6055e-15	-1.7941e-17	-4.2761e-12	-2.5123e-11	2.8736e-04	2.4962e-01	1.0958e-15	-1.5489e-11	-5.6441e-18	-5.4575e-21	3.1641e-15	1.9371e-19	2.6371e-13	2.5023e-20	9.2567e-16	-3.2330e-20	-1.4463e-18	1.7901e-12	6.9349e-11	-4.7396e-13	2.8814e-17	3.6522e-18	8.3326e-16	5.4570e-14	1.1838e-18	2.9443e-08	4.3866e-14	5.5817e-14	2.1145e-16	8.9404e-19	1.2973e-13	-3.7742e-25	2.2874e-24	4.5771e-14	3.6028e-16	-2.6415e-14	-1.6680e-17	2.4990e-01	0.0000e+00	3.8232e-32	3.3077e-27	-1.1027e-21	1.3152e-19	
2.8943e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.3946e-04	5.0465e-06	4.8310e-07	3.5244e-04	3.9590e-05	4.9935e-01	1.7994e-11	3.2051e-13	-1.7772e-17	-1.3418e-17	1.2304e-14	1.2673e-16	9.7092e-13	5.8729e-13	2.8320e-04	2.4962e-01	5.2010e-17	-7.1403e-12	2.1321e-17	2.8997e-20	1.1120e-15	2.4547e-19	2.3736e-13	2.1533e-20	-1.8234e-15	-4.5892e-22	-3.9399e-19	-1.1577e-12	-2.6506e-11	-4.3038e-13	2.8992e-17	5.4918e-18	5.2546e-16	3.6139e-14	1.1523e-18	2.9443e-08	4.2749e-14	5.6446e-14	2.0582e-16	8.5376e-19	1.2687e-13	1.6299e-25	-1.0330e-24	1.1458e-14	3.4251e-16	1.6082e-14	1.7832e-18	2.4991e-01	0.0000e+00	-4.6045e-31	-3.0802e-28	3.1100e-21	6.3994e-20	
2.9826e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.3346e-04	4.9170e-06	4.7117e-07	3.4756e-04	3.9107e-05	4.9936e-01	1.7290e-11	3.1271e-13	-2.4172e-18	-3.1958e-18	-1.6185e-15	-3.3933e-18	3.8665e-12	2.7278e-11	2.7925e-04	2.4963e-01	-5.6227e-16	1.2603e-11	1.2266e-18	1.9446e-22	-2.3789e-15	-1.5355e-19	-2.1721e-13	-3.4492e-20	-4.3731e-16	2.1420e-20	1.1499e-18	-1.4128e-12	-6.2218e-11	3.8390e-13	2.7636e-17	3.8314e-18	4.7883e-16	2.8547e-14	1.1227e-18	2.9443e-08	4.1704e-14	5.7067e-14	2.0053e-16	8.2419e-19	1.2336e-13	6.7837e-25	-2.4985e-25	-3.4448e-14	3.2497e-16	4.0100e-14	3.5532e-17	2.4991e-01	0.0000e+00	8.3961e-32	-2.3262e-27	1.9567e-21	-1.0675e-19	
3.0709e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.2776e-04	4.7954e-06	4.5999e-07	3.4292e-04	3.8648e-05	4.9937e-01	1.6637e-11	3.0541e-13	1.5174e-17	4.8747e-18	-6.2810e-15	-6.5085e-17	-1.3789e-12	4.4554e-12	2.7549e-04	2.4963e-01	2.7717e-16	3.7881e-12	-9.9121e-18	-1.3626e-20	-7.1385e-16	-2.8062e-19	-3.0016e-13	-1.5266e-20	1.1466e-15	-6.3504e-21	2.0624e-19	3.2850e-13	1.1829e-11	5.4757e-13	2.7561e-17	2.9734e-18	4.2715e-16	2.8756e-14	1.0950e-18	2.9444e-08	4.0724e-14	5.7680e-14	1.9558e-16	7.7868e-19	1.1712e-13	-1.4418e-25	3.7785e-25	-2.7447e-14	3.2363e-16	2.0383e-14	2.7762e-17	2.4991e-01	0.0000e+00	2.0628e-31	4.3925e-28	-3.0579e-21	-4.2807e-20	
3.2140e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.1908e-04	4.6139e-06	4.4331e-07	3.3586e-04	3.7953e-05	4.9938e-01	1.5679e-11	2.9450e-13	8.5329e-19	1.4260e-19	-1.2262e-15	-1.8530e-17	-1.3865e-12	-1.5050e-11	2.6978e-04	2.4964e-01	-7.9107e-17	-4.7034e-12	-4.1869e-18	-4.8836e-21	7.8434e-16	8.8118e-20	1.2804e-13	1.4415e-22	1.1421e-17	-4.1428e-21	-3.9525e-19	5.1891e-13	2.6045e-11	-2.1910e-13	2.6685e-17	3.0176e-18	3.5213e-16	2.4144e-14	1.0535e-18	2.9444e-08	3.9262e-14	5.8658e-14	1.8818e-16	7.0794e-19	1.0797e-13	-9.3288e-26	1.0890e-26	1.2561e-14	3.1438e-16	-2.1966e-15	8.4776e-18	2.4991e-01	0.0000e+00	-9.5503e-34	6.6649e-28	-1.4983e-21	3.9181e-20	
3.3570e-01	1.1730e+03	1.0004e+05	2.7698e-01	4.1103e-04	4.4486e-06	4.2814e-07	3.2931e-04	3.7310e-05	4.9939e-01	1.4820e-11	2.8458e-13	-2.3205e-17	-1.2935e-18	6.5264e-15	8.6448e-17	7.6980e-12	3.3825e-11	2.6448e-04	2.4965e-01	-1.2940e-15	1.3588e-11	1.3174e-17	1.6532e-20	-2.1991e-15	4.7038e-19	4.1938e-13	7.9161e-21	-1.7004e-15	3.4032e-20	1.3632e-18	-1.2995e-12	-9.0889e-11	-7.7283e-13	2.5622e-17	1.1917e-18	2.1792e-16	1.1415e-14	1.0158e-18	2.9444e-08	3.7931e-14	5.9617e-14	1.8143e-16	6.3585e-19	1.0073e-13	1.0136e-24	-9.9792e-26	3.3536e-14	2.7826e-16	5.2377e-16	-1.9083e-17	2.4991e-01	0.0000e+00	-1.9387e-31	-3.6479e-27	1.1041e-20	-9.0262e-20	
3.5001e-01	1.1730e+03	1.0003e+05	2.7698e-01	4.0355e-04	4.2985e-06	4.1439e-07	3.2323e-04	3.6715e-05	4.9940e-01	1.4060e-11	2.7558e-13	1.8919e-17	-5.0994e-18	-1.4486e-15	-2.4602e-18	2.3772e-12	5.6608e-11	2.5956e-04	2.4965e-01	2.1971e-15	8.8858e-12	9.6071e-18	8.9972e-21	-1.5809e-15	-3.3977e-19	-3.1036e-13	-2.1670e-20	9.3186e-16	-7.1429e-21	7.9167e-19	-1.7444e-12	-6.0468e-11	4.9874e-13	2.5598e-17	2.0146e-18	6.7632e-17	3.5863e-15	9.8148e-19	2.9444e-08	3.6724e-14	6.0558e-14	1.7531e-16	6.1029e-19	9.5778e-14	4.3501e-25	-3.9349e-25	-3.7037e-14	2.5671e-16	2.4112e-14	3.4183e-17	2.4991e-01	0.0000e+00	1.7738e-31	-6.2138e-28	-4.9466e-21	-9.7251e-20	
3.6432e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.9658e-04	4.1605e-06	4.0177e-07	3.1756e-04	3.6163e-05	4.9941e-01	1.3363e-11	2.6732e-13	4.0832e-17	8.2139e-18	-8.9697e-15	-1.2136e-16	-1.4488e-11	-7.4871e-11	2.5497e-04	2.4966e-01	-3.1450e-16	-2.5757e-11	-2.7518e-17	-3.0795e-20	4.1129e-15	-8.8496e-19	-1.0881e-12	-3.8329e-20	2.4763e-15	-4.1819e-20	-2.6028e-18	1.7648e-12	1.5414e-10	1.9658e-12	2.4634e-17	1.3586e-18	1.9483e-16	1.4861e-14	9.4997e-19	2.9444e-08	3.5616e-14	6.1480e-14	1.6968e-16	5.7233e-19	9.2026e-14	-1.7998e-24	6.3348e-25	-8.7740e-14	2.9362e-16	4.0659e-14	4.4383e-17	2.4992e-01	0.0000e+00	2.4245e-31	6.5888e-27	-1.3214e-20	1.8075e-19	
3.7862e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.9006e-04	4.0343e-06	3.9026e-07	3.1226e-04	3.5649e-05	4.9942e-01	1.2750e-11	2.5978e-13	-3.3839e-17	5.0302e-18	1.6209e-15	-1.8168e-17	-5.7410e-12	-1.4454e-10	2.5069e-04	2.4967e-01	-1.2327e-15	-1.7213e-11	-1.0131e-17	-1.0492e-20	2.9130e-15	-5.6055e-20	5.2033e-14	5.2936e-20	-1.6633e-15	-6.1799e-21	-1.5954e-18	4.1241e-12	1.5444e-10	6.6832e-14	2.4221e-17	1.2055e-18	2.3700e-16	2.6128e-14	9.2118e-19	2.9445e-08	3.4604e-14	6.2386e-14	1.6454e-16	5.1132e-19	8.4411e-14	-7.7241e-25	3.8988e-25	3.0295e-14	3.2892e-16	1.3163e-15	-3.4154e-18	2.4992e-01	0.0000e+00	-2.3517e-31	1.4214e-27	-9.1168e-22	1.8105e-19	
3.9293e-01	1.1730e+03	1.0003e+05	2.7698e-01	3.8396e-04	3.9179e-06	3.7965e-07	3.0730e-04	3.5169e-05	4.9943e-01	1.2177e-11	2.5283e-13	-6.5922e-17	-9.8063e-18	-8.2123e-15	-5.3061e-17	1.9714e-11	1.1520e-10	2.4668e-04	2.4967e-01	-2.3869e-15	4.0045e-11	-1.2023e-17	-2.0910e-20	-6.7789e-15	1.8569e-18	2.3395e-12	5.4634e-20	-3.0288e-15	6.4687e-20	4.1668e-18	-5.2102e-13	-1.8387e-10	-4.1049e-12	2.3822e-17	3.6159e-18	2.5015e-16	1.4055e-14	8.9459e-19	2.9445e-08	3.3672e-14	6.3274e-14	1.5979e-16	4.5892e-19	7.3378e-14	2.6920e-24	-7.5978e-25	1.9113e-13	2.3927e-16	-7.1520e-14	-4.1762e-17	2.4992e-01	0.0000e+00	-2.8360e-31	-1.0253e-26	2.1946e-20	-2.8325e-19	
