         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
0.0000e+00	1.0732e+03	6.0000e-01	0.0000e+00	0.0000e+00	0.0000e+00	4.0000e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
2.1169e-16	1.0732e+03	6.0000e-01	1.0489e-07	0.0000e+00	3.1843e-10	4.0000e-01	0.0000e+00	0.0000e+00	1.0489e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4731e-19	
4.2337e-16	1.0732e+03	6.0001e-01	2.0981e-07	2.2106e-11	4.9988e-10	3.9999e-01	0.0000e+00	0.0000e+00	2.0976e-07	5.8716e-25	0.0000e+00	3.8626e-22	9.7112e-15	1.6473e-18	
9.2940e-16	1.0732e+03	6.0001e-01	4.6062e-07	8.5999e-11	9.1508e-10	3.9998e-01	0.0000e+00	1.2087e-41	4.6045e-07	5.0545e-24	3.2914e-40	2.6703e-21	3.4238e-14	8.5999e-18	
1.4354e-15	1.0732e+03	6.0002e-01	7.1154e-07	2.6513e-10	9.5640e-10	3.9998e-01	5.3942e-61	6.3715e-40	7.1101e-07	5.8546e-23	1.2478e-38	1.9872e-20	8.5254e-14	3.9065e-17	
2.6176e-15	1.0732e+03	6.0004e-01	1.2979e-06	8.7618e-10	1.1742e-09	3.9996e-01	1.6119e-56	4.6778e-37	1.2962e-06	1.2160e-21	4.2055e-36	1.9330e-19	1.9577e-13	1.8216e-16	
3.7998e-15	1.0732e+03	6.0006e-01	1.8846e-06	1.8049e-09	9.2940e-10	3.9994e-01	4.9692e-55	3.1480e-36	1.8810e-06	3.3753e-21	2.0891e-35	5.0121e-19	3.3901e-13	4.1492e-16	
4.9820e-15	1.0732e+03	6.0008e-01	2.4717e-06	3.0904e-09	1.0510e-09	3.9992e-01	7.0541e-54	1.9807e-35	2.4655e-06	1.1761e-20	1.1695e-34	1.3098e-18	4.5612e-13	7.8684e-16	
6.1642e-15	1.0732e+03	6.0010e-01	3.0590e-06	4.7157e-09	1.1272e-09	3.9990e-01	7.6726e-53	1.1222e-34	3.0496e-06	2.9715e-20	5.3544e-34	2.6781e-18	5.7636e-13	1.2738e-15	
8.4817e-15	1.0732e+03	6.0013e-01	4.2115e-06	8.8955e-09	1.1444e-09	3.9986e-01	1.2575e-51	7.7799e-34	4.1937e-06	9.9343e-20	3.0137e-33	7.1110e-18	8.2112e-13	2.5651e-15	
1.4570e-14	1.0732e+03	6.0023e-01	7.2451e-06	2.6166e-08	1.2337e-09	3.9975e-01	4.5765e-50	1.4091e-32	7.1928e-06	7.0993e-19	3.9474e-32	3.4703e-17	1.4590e-12	8.1202e-15	
2.4295e-14	1.0732e+03	6.0039e-01	1.2109e-05	7.2600e-08	1.2892e-09	3.9959e-01	3.5888e-48	4.9025e-31	1.1964e-05	6.2577e-18	7.5246e-31	1.6842e-16	2.4779e-12	2.3409e-14	
3.4019e-14	1.0732e+03	6.0054e-01	1.6995e-05	1.4207e-07	1.2022e-09	3.9943e-01	3.5572e-46	1.1439e-29	1.6711e-05	3.1975e-17	9.3288e-30	5.1825e-16	3.4996e-12	4.6391e-14	
4.3744e-14	1.0732e+03	6.0069e-01	2.1903e-05	2.3448e-07	1.1644e-09	3.9926e-01	1.6326e-44	1.0469e-28	2.1434e-05	9.3484e-17	5.5997e-29	1.1360e-15	4.5103e-12	7.6962e-14	
6.0163e-14	1.0732e+03	6.0095e-01	3.0240e-05	4.4222e-07	1.1638e-09	3.9899e-01	1.7737e-42	1.6523e-27	2.9355e-05	3.6155e-16	4.9666e-28	2.9929e-15	6.1957e-12	1.4532e-13	
7.6582e-14	1.0732e+03	6.0121e-01	3.8640e-05	7.1497e-07	1.1658e-09	3.9871e-01	1.3197e-41	5.9884e-27	3.7210e-05	8.3141e-16	1.4959e-27	5.8393e-15	7.8601e-12	2.3476e-13	
9.3001e-14	1.0732e+03	6.0147e-01	4.7102e-05	1.0516e-06	1.1656e-09	3.9843e-01	8.0508e-41	2.3254e-26	4.4998e-05	1.7971e-15	4.5664e-27	1.0226e-14	9.5042e-12	3.4388e-13	
1.1781e-13	1.0732e+03	6.0187e-01	6.0004e-05	1.6812e-06	1.1655e-09	3.9802e-01	7.2683e-40	1.1021e-25	5.6642e-05	4.4003e-15	1.6184e-26	1.9848e-14	1.1950e-11	5.4561e-13	
1.6946e-13	1.0732e+03	6.0268e-01	8.7309e-05	3.4511e-06	1.1666e-09	3.9715e-01	1.2829e-38	9.5870e-25	8.0407e-05	1.6956e-14	9.4633e-26	5.4058e-14	1.6897e-11	1.0988e-12	
2.2111e-13	1.0732e+03	6.0349e-01	1.1520e-04	5.8299e-06	1.1687e-09	3.9628e-01	6.2250e-37	1.0079e-23	1.0354e-04	4.7004e-14	4.3047e-25	1.0655e-13	2.1652e-11	1.8190e-12	
2.7276e-13	1.0732e+03	6.0430e-01	1.4367e-04	8.8020e-06	1.1702e-09	3.9542e-01	3.4211e-36	3.0306e-23	1.2606e-04	9.9421e-14	1.0510e-24	1.8418e-13	2.6223e-11	2.6866e-12	
3.2441e-13	1.0732e+03	6.0511e-01	1.7269e-04	1.2354e-05	1.1719e-09	3.9456e-01	1.5957e-35	9.8999e-23	1.4798e-04	1.8570e-13	2.5254e-24	2.8109e-13	3.0616e-11	3.6895e-12	
4.0343e-13	1.0732e+03	6.0634e-01	2.1814e-04	1.8880e-05	1.1742e-09	3.9324e-01	1.9175e-34	4.5720e-22	1.8038e-04	3.9834e-13	6.8590e-24	4.6954e-13	3.7007e-11	5.4519e-12	
4.8245e-13	1.0732e+03	6.0756e-01	2.6482e-04	2.6680e-05	1.1766e-09	3.9193e-01	8.0515e-34	1.2743e-21	2.1146e-04	7.3433e-13	1.4726e-23	7.0537e-13	4.3019e-11	7.4436e-12	
5.6147e-13	1.0732e+03	6.0878e-01	3.1267e-04	3.5711e-05	1.1790e-09	3.9063e-01	3.2616e-33	3.4349e-21	2.4125e-04	1.2166e-12	2.8382e-23	9.7884e-13	4.8670e-11	9.6306e-12	
6.4049e-13	1.0732e+03	6.1000e-01	3.6166e-04	4.5925e-05	1.1813e-09	3.8932e-01	1.2068e-32	7.8923e-21	2.6981e-04	1.8675e-12	4.8402e-23	1.2867e-12	5.3982e-11	1.1972e-11	
7.6790e-13	1.0732e+03	6.1194e-01	4.4291e-04	6.4774e-05	1.1851e-09	3.8724e-01	6.0406e-32	2.3793e-20	3.1336e-04	3.3197e-12	9.9653e-23	1.8396e-12	6.1880e-11	1.5988e-11	
8.9530e-13	1.0732e+03	6.1388e-01	5.2681e-04	8.6409e-05	1.1888e-09	3.8516e-01	2.8264e-31	6.1085e-20	3.5399e-04	5.3213e-12	1.7785e-22	2.4477e-12	6.9022e-11	2.0198e-11	
1.0227e-12	1.0732e+03	6.1580e-01	6.1318e-04	1.1066e-04	1.1926e-09	3.8309e-01	8.2975e-31	1.3267e-19	3.9186e-04	7.9121e-12	2.9107e-22	3.0845e-12	7.5477e-11	2.4516e-11	
1.1501e-12	1.0732e+03	6.1770e-01	7.0187e-04	1.3737e-04	1.1962e-09	3.8103e-01	2.3635e-30	2.6439e-19	4.2713e-04	1.1123e-11	4.3688e-22	3.7437e-12	8.1312e-11	2.8852e-11	
1.2775e-12	1.0732e+03	6.1960e-01	7.9273e-04	1.6639e-04	1.1999e-09	3.7899e-01	6.0046e-30	4.8493e-19	4.5994e-04	1.4969e-11	6.2870e-22	4.4076e-12	8.6587e-11	3.3151e-11	
1.4049e-12	1.0732e+03	6.2148e-01	8.8560e-04	1.9758e-04	1.2036e-09	3.7695e-01	1.3714e-29	8.3248e-19	4.9045e-04	1.9452e-11	8.5672e-22	5.0665e-12	9.1356e-11	3.7365e-11	
1.5323e-12	1.0732e+03	6.2334e-01	9.8036e-04	2.3079e-04	1.2072e-09	3.7493e-01	2.8835e-29	1.3544e-18	5.1878e-04	2.4569e-11	1.1311e-21	5.7131e-12	9.5671e-11	4.1456e-11	
1.7991e-12	1.0732e+03	6.2721e-01	1.1843e-03	3.0633e-04	1.2147e-09	3.7072e-01	1.1326e-28	3.2756e-18	5.7161e-04	3.7284e-11	1.8417e-21	7.0030e-12	1.0343e-10	4.9512e-11	
2.0658e-12	1.0732e+03	6.3103e-01	1.3948e-03	3.8913e-04	1.2221e-09	3.6657e-01	3.5483e-28	6.8813e-18	6.1652e-04	5.2563e-11	2.7312e-21	8.1802e-12	1.0976e-10	5.6773e-11	
2.3325e-12	1.0732e+03	6.3480e-01	1.6109e-03	4.7824e-04	1.2294e-09	3.6245e-01	9.0029e-28	1.3010e-17	6.5445e-04	7.0118e-11	3.7649e-21	9.2417e-12	1.1495e-10	6.3276e-11	
2.5993e-12	1.0732e+03	6.3852e-01	1.8318e-03	5.7275e-04	1.2366e-09	3.5839e-01	2.1770e-27	2.2682e-17	6.8628e-04	8.9877e-11	4.9853e-21	1.0160e-11	1.1927e-10	6.8861e-11	
2.8660e-12	1.0732e+03	6.4219e-01	2.0566e-03	6.7193e-04	1.2437e-09	3.5437e-01	4.7175e-27	3.7114e-17	7.1275e-04	1.1152e-10	6.1978e-21	1.0955e-11	1.2290e-10	7.3686e-11	
3.2736e-12	1.0732e+03	6.4771e-01	2.4063e-03	8.3100e-04	1.2544e-09	3.4831e-01	1.3130e-26	7.1318e-17	7.4432e-04	1.4763e-10	8.3777e-21	1.1974e-11	1.2743e-10	7.9860e-11	
3.6811e-12	1.0732e+03	6.5312e-01	2.7616e-03	9.9734e-04	1.2648e-09	3.4235e-01	3.1689e-26	1.2499e-16	7.6693e-04	1.8692e-10	1.0645e-20	1.2777e-11	1.3109e-10	8.4748e-11	
4.0887e-12	1.0732e+03	6.5843e-01	3.1207e-03	1.1692e-03	1.2751e-09	3.3650e-01	6.8464e-26	2.0397e-16	7.8232e-04	2.2898e-10	1.3353e-20	1.3381e-11	1.3423e-10	8.8462e-11	
4.4963e-12	1.0732e+03	6.6364e-01	3.4822e-03	1.3452e-03	1.2852e-09	3.3074e-01	1.3616e-25	3.1462e-16	7.9181e-04	2.7296e-10	1.5193e-20	1.3902e-11	1.3693e-10	9.1682e-11	
4.9039e-12	1.0732e+03	6.6875e-01	3.8449e-03	1.5242e-03	1.2951e-09	3.2508e-01	2.5230e-25	4.6310e-16	7.9659e-04	3.1882e-10	1.8853e-20	1.4321e-11	1.3940e-10	9.4305e-11	
5.3114e-12	1.0732e+03	6.7377e-01	4.2078e-03	1.7051e-03	1.3048e-09	3.1952e-01	4.4032e-25	6.5675e-16	7.9761e-04	3.6629e-10	1.8697e-20	1.4669e-11	1.4171e-10	9.6517e-11	
5.7190e-12	1.0732e+03	6.7870e-01	4.5702e-03	1.8873e-03	1.3144e-09	3.1405e-01	7.3201e-25	9.0238e-16	7.9562e-04	4.1519e-10	2.6169e-20	1.4964e-11	1.4392e-10	9.8423e-11	
6.1266e-12	1.0732e+03	6.8353e-01	4.9312e-03	2.0700e-03	1.3237e-09	3.0867e-01	1.1668e-24	1.2071e-15	7.9127e-04	4.6536e-10	1.8621e-20	1.5227e-11	1.4606e-10	1.0014e-10	
6.5341e-12	1.0732e+03	6.8828e-01	5.2905e-03	2.2527e-03	1.3329e-09	3.0339e-01	1.7941e-24	1.5782e-15	7.8504e-04	5.1672e-10	4.2304e-20	1.5467e-11	1.4816e-10	1.0174e-10	
6.9417e-12	1.0732e+03	6.9295e-01	5.6475e-03	2.4351e-03	1.3420e-09	2.9819e-01	2.6740e-24	2.0231e-15	7.7737e-04	5.6921e-10	-1.0151e-21	1.5695e-11	1.5023e-10	1.0325e-10	
7.3493e-12	1.0732e+03	6.9753e-01	6.0020e-03	2.6167e-03	1.3508e-09	2.9308e-01	3.8784e-24	2.5493e-15	7.6859e-04	6.2281e-10	1.0327e-19	1.5909e-11	1.5227e-10	1.0470e-10	
7.7569e-12	1.0732e+03	7.0203e-01	6.3535e-03	2.7973e-03	1.3595e-09	2.8806e-01	5.4913e-24	3.1646e-15	7.5896e-04	6.7748e-10	-1.2673e-19	1.6118e-11	1.5430e-10	1.0610e-10	
8.1644e-12	1.0732e+03	7.0645e-01	6.7020e-03	2.9767e-03	1.3681e-09	2.8313e-01	7.6118e-24	3.8756e-15	7.4871e-04	7.3321e-10	4.2046e-19	1.6317e-11	1.5632e-10	1.0747e-10	
8.5720e-12	1.0732e+03	7.1079e-01	7.0472e-03	3.1546e-03	1.3765e-09	2.7827e-01	1.0351e-23	4.6926e-15	7.3800e-04	7.8996e-10	-8.8360e-19	1.6519e-11	1.5831e-10	1.0882e-10	
8.9796e-12	1.0732e+03	7.1505e-01	7.3889e-03	3.3310e-03	1.3848e-09	2.7350e-01	1.3841e-23	5.6170e-15	7.2698e-04	8.4775e-10	2.3248e-18	1.6709e-11	1.6030e-10	1.1015e-10	
9.3872e-12	1.0732e+03	7.1924e-01	7.7271e-03	3.5057e-03	1.3929e-09	2.6881e-01	1.8217e-23	6.6724e-15	7.1576e-04	9.0656e-10	-5.7097e-18	1.6912e-11	1.6226e-10	1.1146e-10	
9.7947e-12	1.0732e+03	7.2335e-01	8.0617e-03	3.6786e-03	1.4008e-09	2.6420e-01	2.3672e-23	7.8268e-15	7.0442e-04	9.6640e-10	1.4857e-17	1.7088e-11	1.6421e-10	1.1277e-10	
1.0202e-11	1.0732e+03	7.2739e-01	8.3925e-03	3.8497e-03	1.4087e-09	2.5967e-01	3.0299e-23	9.1909e-15	6.9304e-04	1.0272e-09	-3.8792e-17	1.7300e-11	1.6614e-10	1.1405e-10	
1.0610e-11	1.0732e+03	7.3136e-01	8.7196e-03	4.0190e-03	1.4163e-09	2.5522e-01	3.8540e-23	1.0502e-14	6.8166e-04	1.0891e-09	1.0382e-16	1.7447e-11	1.6805e-10	1.1533e-10	
1.1017e-11	1.0732e+03	7.3526e-01	9.0428e-03	4.1863e-03	1.4239e-09	2.5084e-01	4.7951e-23	1.2493e-14	6.7034e-04	1.1519e-09	-2.8203e-16	1.7698e-11	1.6994e-10	1.1658e-10	
1.1632e-11	1.0732e+03	7.4101e-01	9.5228e-03	4.4347e-03	1.4350e-09	2.4438e-01	6.8272e-23	1.3176e-14	6.5344e-04	1.2486e-09	1.7583e-15	1.7761e-11	1.7275e-10	1.1848e-10	
1.2246e-11	1.0732e+03	7.4660e-01	9.9940e-03	4.6786e-03	1.4459e-09	2.3809e-01	9.0063e-23	1.8066e-14	6.3681e-04	1.3473e-09	-1.8966e-17	1.8207e-11	1.7552e-10	1.2029e-10	
1.2860e-11	1.0732e+03	7.5205e-01	1.0456e-02	4.9180e-03	1.4564e-09	2.3196e-01	1.2156e-22	1.7994e-14	6.2050e-04	1.4485e-09	3.5813e-15	1.8199e-11	1.7823e-10	1.2212e-10	
1.3474e-11	1.0732e+03	7.5735e-01	1.0910e-02	5.1528e-03	1.4667e-09	2.2598e-01	1.5669e-22	2.6334e-14	6.0454e-04	1.5515e-09	-7.8402e-16	1.8670e-11	1.8089e-10	1.2386e-10	
1.4089e-11	1.0732e+03	7.6251e-01	1.1355e-02	5.3831e-03	1.4767e-09	2.2016e-01	2.0368e-22	2.9149e-14	5.8896e-04	1.6567e-09	8.4778e-16	1.9007e-11	1.8350e-10	1.2558e-10	
1.4703e-11	1.0732e+03	7.6754e-01	1.1791e-02	5.6089e-03	1.4864e-09	2.1449e-01	2.5737e-22	3.5983e-14	5.7375e-04	1.7642e-09	-1.0404e-15	1.9223e-11	1.8606e-10	1.2727e-10	
1.5317e-11	1.0732e+03	7.7243e-01	1.2219e-02	5.8301e-03	1.4959e-09	2.0896e-01	3.2721e-22	3.9110e-14	5.5894e-04	1.8737e-09	1.3061e-15	1.9441e-11	1.8856e-10	1.2893e-10	
1.5931e-11	1.0732e+03	7.7720e-01	1.2638e-02	6.0470e-03	1.5051e-09	2.0357e-01	4.0591e-22	4.7966e-14	5.4451e-04	1.9853e-09	-1.5225e-15	1.9694e-11	1.9102e-10	1.3055e-10	
1.6546e-11	1.0732e+03	7.8184e-01	1.3049e-02	6.2594e-03	1.5141e-09	1.9832e-01	5.0633e-22	5.1029e-14	5.3046e-04	2.0988e-09	2.0249e-15	1.9936e-11	1.9342e-10	1.3214e-10	
1.7160e-11	1.0732e+03	7.8636e-01	1.3451e-02	6.4674e-03	1.5228e-09	1.9321e-01	6.1358e-22	6.3213e-14	5.1678e-04	2.2144e-09	-2.9406e-15	2.0157e-11	1.9577e-10	1.3368e-10	
1.8173e-11	1.0732e+03	7.9355e-01	1.4098e-02	6.8013e-03	1.5368e-09	1.8506e-01	8.6290e-22	6.0587e-14	4.9501e-04	2.4093e-09	1.3002e-14	2.0497e-11	1.9955e-10	1.3615e-10	
1.9701e-11	1.0732e+03	8.0381e-01	1.5030e-02	7.2829e-03	1.5566e-09	1.7341e-01	1.2402e-21	1.0112e-13	4.6399e-04	2.7127e-09	-3.9287e-15	2.1048e-11	2.0498e-10	1.3972e-10	
2.0788e-11	1.0732e+03	8.1071e-01	1.5664e-02	7.6103e-03	1.5700e-09	1.6557e-01	1.6284e-21	1.2792e-13	4.4317e-04	2.9355e-09	-1.1156e-14	2.1398e-11	2.0867e-10	1.4213e-10	
2.1875e-11	1.0732e+03	8.1729e-01	1.6274e-02	7.9253e-03	1.5827e-09	1.5809e-01	2.3109e-21	2.1187e-13	4.2333e-04	3.1637e-09	-7.3053e-14	2.1776e-11	2.1222e-10	1.4443e-10	
2.2962e-11	1.0732e+03	8.2357e-01	1.6860e-02	8.2282e-03	1.5949e-09	1.5094e-01	3.2260e-21	1.0559e-13	4.0441e-04	3.3973e-09	5.7896e-14	2.2050e-11	2.1563e-10	1.4669e-10	
2.4050e-11	1.0732e+03	8.2956e-01	1.7425e-02	8.5194e-03	1.6065e-09	1.4411e-01	3.4001e-21	3.1898e-13	3.8639e-04	3.6361e-09	-1.2809e-13	2.2348e-11	2.1891e-10	1.4877e-10	
2.5137e-11	1.0732e+03	8.3527e-01	1.7967e-02	8.7992e-03	1.6175e-09	1.3760e-01	5.7236e-21	-7.9451e-14	3.6922e-04	3.8798e-09	3.0064e-13	2.2585e-11	2.2204e-10	1.5083e-10	
2.6224e-11	1.0732e+03	8.4072e-01	1.8488e-02	9.0680e-03	1.6281e-09	1.3137e-01	4.1599e-21	8.9984e-13	3.5285e-04	4.1281e-09	-6.4536e-13	2.2988e-11	2.2507e-10	1.5274e-10	
2.7311e-11	1.0732e+03	8.4592e-01	1.8989e-02	9.3262e-03	1.6382e-09	1.2543e-01	1.1992e-20	-1.1433e-12	3.3724e-04	4.3813e-09	1.4342e-12	2.3070e-11	2.2795e-10	1.5468e-10	
2.9452e-11	1.0732e+03	8.5547e-01	1.9918e-02	9.8048e-03	1.6567e-09	1.1450e-01	4.7179e-20	-1.8195e-12	3.0861e-04	4.8925e-09	2.1918e-12	2.3512e-11	2.3331e-10	1.5819e-10	
3.0996e-11	1.0732e+03	8.6182e-01	2.0542e-02	1.0126e-02	1.6690e-09	1.0722e-01	3.8792e-20	-1.8077e-12	2.8957e-04	5.2709e-09	2.2469e-12	2.3850e-11	2.3691e-10	1.6049e-10	
3.2539e-11	1.0732e+03	8.6776e-01	2.1130e-02	1.0430e-02	1.6805e-09	1.0040e-01	-1.1056e-20	4.7960e-12	2.7178e-04	5.6568e-09	-4.2826e-12	2.4662e-11	2.4032e-10	1.6245e-10	
3.4082e-11	1.0732e+03	8.7332e-01	2.1684e-02	1.0715e-02	1.6912e-09	9.4022e-02	7.7389e-20	-8.3485e-12	2.5516e-04	6.0511e-09	8.9436e-12	2.3954e-11	2.4346e-10	1.6492e-10	
3.5625e-11	1.0732e+03	8.7852e-01	2.2207e-02	1.0984e-02	1.7013e-09	8.8047e-02	-9.6169e-20	2.4688e-11	2.3961e-04	6.4504e-09	-2.4004e-11	2.6513e-11	2.4660e-10	1.6581e-10	
3.7168e-11	1.0732e+03	8.8339e-01	2.2698e-02	1.1237e-02	1.7107e-09	8.2453e-02	3.6219e-19	-6.5431e-11	2.2508e-04	6.8614e-09	6.6214e-11	2.1098e-11	2.4907e-10	1.7004e-10	
3.8711e-11	1.0732e+03	8.8794e-01	2.3161e-02	1.1476e-02	1.7195e-09	7.7215e-02	-8.9867e-19	1.8088e-10	2.1149e-04	7.2659e-09	-1.7999e-10	3.5460e-11	2.5260e-10	1.6576e-10	
4.0255e-11	1.0732e+03	8.9219e-01	2.3597e-02	1.1700e-02	1.7278e-09	7.2312e-02	2.7053e-18	-4.9986e-10	1.9879e-04	7.7082e-09	5.0087e-10	8.0920e-14	2.5290e-10	1.8254e-10	
4.1798e-11	1.0732e+03	8.9617e-01	2.4006e-02	1.1911e-02	1.7355e-09	6.7723e-02	1.6230e-18	-2.8390e-10	1.8691e-04	8.1240e-09	2.8503e-10	1.4611e-11	2.5610e-10	1.7804e-10	
4.3341e-11	1.0732e+03	8.9990e-01	2.4392e-02	1.2109e-02	1.7427e-09	6.3426e-02	-8.1404e-18	4.1399e-10	1.7580e-04	8.5402e-09	-4.1274e-10	4.1716e-11	2.6014e-10	1.6448e-10	
4.4884e-11	1.0732e+03	9.0338e-01	2.4754e-02	1.2295e-02	1.7494e-09	5.9404e-02	5.1757e-18	1.0461e-09	1.6542e-04	8.9376e-09	-1.0447e-09	5.8771e-11	2.5819e-10	1.9134e-10	
4.6427e-11	1.0732e+03	9.0664e-01	2.5094e-02	1.2470e-02	1.7557e-09	5.5639e-02	7.9548e-18	-4.1978e-10	1.5570e-04	9.4306e-09	4.2134e-10	4.3501e-11	2.7394e-10	1.4011e-10	
4.7971e-11	1.0732e+03	9.0969e-01	2.5414e-02	1.2635e-02	1.7616e-09	5.2115e-02	8.0162e-18	-3.9052e-10	1.4662e-04	9.8634e-09	3.9223e-10	3.2871e-11	2.6637e-10	1.7370e-10	
4.9514e-11	1.0732e+03	9.1254e-01	2.5714e-02	1.2789e-02	1.7672e-09	4.8816e-02	-9.2986e-18	8.2351e-10	1.3812e-04	1.0313e-08	-8.2164e-10	2.7942e-11	2.6307e-10	1.8495e-10	
5.1057e-11	1.0732e+03	9.1521e-01	2.5997e-02	1.2934e-02	1.7723e-09	4.5729e-02	8.7215e-18	-4.5205e-10	1.3017e-04	1.0772e-08	4.5411e-10	2.5256e-11	2.6942e-10	1.7725e-10	
5.2600e-11	1.0732e+03	9.1771e-01	2.6262e-02	1.3071e-02	1.7772e-09	4.2839e-02	1.0210e-17	-6.4559e-10	1.2273e-04	1.1226e-08	6.4785e-10	2.5149e-11	2.7193e-10	1.7855e-10	
5.3728e-11	1.0732e+03	9.1943e-01	2.6445e-02	1.3165e-02	1.7805e-09	4.0844e-02	-5.6726e-18	5.9972e-10	1.1760e-04	1.1558e-08	-5.9734e-10	2.7520e-11	2.6993e-10	1.8381e-10	
5.4857e-11	1.0732e+03	9.2107e-01	2.6621e-02	1.3255e-02	1.7837e-09	3.8943e-02	6.3362e-18	-6.0458e-10	1.1272e-04	1.1898e-08	6.0712e-10	2.7585e-11	2.7154e-10	1.8186e-10	
5.5985e-11	1.0732e+03	9.2263e-01	2.6788e-02	1.3341e-02	1.7867e-09	3.7132e-02	3.9032e-18	-4.8816e-10	1.0807e-04	1.2238e-08	4.9086e-10	2.6290e-11	2.7359e-10	1.8130e-10	
5.6805e-11	1.0732e+03	9.2372e-01	2.6905e-02	1.3402e-02	1.7888e-09	3.5869e-02	-6.2586e-18	6.3076e-10	1.0483e-04	1.2483e-08	-6.2796e-10	2.7331e-11	2.7335e-10	1.8384e-10	
5.7625e-11	1.0732e+03	9.2477e-01	2.7018e-02	1.3460e-02	1.7908e-09	3.4651e-02	3.9010e-18	-7.2481e-10	1.0170e-04	1.2731e-08	7.2774e-10	2.7947e-11	2.7370e-10	1.8439e-10	
5.8445e-11	1.0732e+03	9.2578e-01	2.7127e-02	1.3516e-02	1.7928e-09	3.3474e-02	3.7488e-19	-3.8112e-10	9.8679e-05	1.2981e-08	3.8417e-10	2.6992e-11	2.7469e-10	1.8408e-10	
5.9036e-11	1.0732e+03	9.2649e-01	2.7204e-02	1.3555e-02	1.7942e-09	3.2652e-02	-6.3911e-18	6.5456e-10	9.6568e-05	1.3161e-08	-6.5143e-10	2.7334e-11	2.7513e-10	1.8445e-10	
5.9626e-11	1.0732e+03	9.2718e-01	2.7279e-02	1.3594e-02	1.7955e-09	3.1850e-02	1.8671e-18	-8.3858e-10	9.4511e-05	1.3340e-08	8.4181e-10	2.7948e-11	2.7543e-10	1.8495e-10	
6.0217e-11	1.0732e+03	9.2786e-01	2.7352e-02	1.3631e-02	1.7968e-09	3.1068e-02	-1.0954e-17	1.3702e-09	9.2505e-05	1.3522e-08	-1.3668e-09	2.7789e-11	2.7619e-10	1.8434e-10	
6.0611e-11	1.0732e+03	9.2830e-01	2.7399e-02	1.3656e-02	1.7977e-09	3.0557e-02	-3.5731e-18	8.5806e-10	9.1197e-05	1.3642e-08	-8.5468e-10	2.7497e-11	2.7613e-10	1.8544e-10	
6.0877e-11	1.0732e+03	9.2859e-01	2.7431e-02	1.3672e-02	1.7982e-09	3.0218e-02	2.2683e-18	-7.3192e-10	9.0326e-05	1.3724e-08	7.3535e-10	2.7657e-11	2.7632e-10	1.8549e-10	
6.1143e-11	1.0732e+03	9.2888e-01	2.7462e-02	1.3688e-02	1.7988e-09	2.9882e-02	-2.2379e-18	9.3797e-10	8.9465e-05	1.3805e-08	-9.3450e-10	2.7628e-11	2.7651e-10	1.8555e-10	
6.1409e-11	1.0732e+03	9.2916e-01	2.7493e-02	1.3704e-02	1.7993e-09	2.9550e-02	4.9765e-18	-1.2024e-09	8.8614e-05	1.3886e-08	1.2059e-09	2.7970e-11	2.7668e-10	1.8568e-10	
6.1584e-11	1.0732e+03	9.2935e-01	2.7514e-02	1.3715e-02	1.7997e-09	2.9333e-02	7.0652e-19	-7.1950e-10	8.8059e-05	1.3941e-08	7.2304e-10	2.7611e-11	2.7681e-10	1.8574e-10	
6.1705e-11	1.0732e+03	9.2948e-01	2.7528e-02	1.3722e-02	1.8000e-09	2.9185e-02	-1.8542e-18	6.0017e-10	8.7677e-05	1.3978e-08	-5.9660e-10	2.7635e-11	2.7689e-10	1.8579e-10	
6.1826e-11	1.0732e+03	9.2961e-01	2.7541e-02	1.3729e-02	1.8002e-09	2.9037e-02	-7.6943e-20	-7.0246e-10	8.7298e-05	1.4015e-08	7.0605e-10	2.7674e-11	2.7697e-10	1.8583e-10	
6.1947e-11	1.0732e+03	9.2973e-01	2.7555e-02	1.3736e-02	1.8004e-09	2.8889e-02	-2.7242e-18	1.7436e-09	8.6921e-05	1.4052e-08	-1.7400e-09	2.7636e-11	2.7705e-10	1.8588e-10	
6.2029e-11	1.0732e+03	9.2982e-01	2.7565e-02	1.3741e-02	1.8006e-09	2.8790e-02	-3.2053e-19	-2.2597e-10	8.6665e-05	1.4078e-08	2.2959e-10	2.7668e-11	2.7711e-10	1.8591e-10	
6.2087e-11	1.0732e+03	9.2988e-01	2.7571e-02	1.3744e-02	1.8007e-09	2.8721e-02	-3.3230e-19	1.2131e-10	8.6488e-05	1.4095e-08	-1.1769e-10	2.7672e-11	2.7714e-10	1.8593e-10	
6.2144e-11	1.0732e+03	9.2994e-01	2.7577e-02	1.3747e-02	1.8008e-09	2.8652e-02	-3.6752e-19	3.0389e-11	8.6311e-05	1.4113e-08	-2.6752e-11	2.7674e-11	2.7718e-10	1.8595e-10	
6.2201e-11	1.0732e+03	9.3000e-01	2.7584e-02	1.3751e-02	1.8010e-09	2.8583e-02	-2.6571e-19	7.4265e-10	8.6135e-05	1.4131e-08	-7.3901e-10	2.7681e-11	2.7722e-10	1.8597e-10	
