         t	         T	         p	       rho	        H2	        O2	       H2O	         H	         O	        OH	       HO2	      H2O2	        N2	
8.3736e-05	1.0732e+03	1.0000e+05	2.8313e-01	2.0010e-02	1.4984e-01	2.5556e-01	7.6224e-03	3.4792e-03	2.3046e-03	5.4969e-05	6.2490e-07	5.6113e-01	
8.4422e-05	1.0732e+03	1.0000e+05	2.8328e-01	1.9420e-02	1.4960e-01	2.5645e-01	7.3713e-03	3.4132e-03	2.2643e-03	5.3756e-05	6.1443e-07	5.6143e-01	
8.5109e-05	1.0732e+03	1.0000e+05	2.8342e-01	1.8858e-02	1.4937e-01	2.5729e-01	7.1342e-03	3.3499e-03	2.2258e-03	5.2584e-05	6.0401e-07	5.6172e-01	
8.5795e-05	1.0732e+03	1.0000e+05	2.8356e-01	1.8323e-02	1.4916e-01	2.5809e-01	6.9103e-03	3.2892e-03	2.1890e-03	5.1453e-05	5.9366e-07	5.6199e-01	
8.6481e-05	1.0732e+03	1.0000e+05	2.8369e-01	1.7812e-02	1.4895e-01	2.5886e-01	6.6984e-03	3.2310e-03	2.1538e-03	5.0361e-05	5.8338e-07	5.6225e-01	
8.7168e-05	1.0732e+03	1.0000e+05	2.8381e-01	1.7324e-02	1.4875e-01	2.5959e-01	6.4976e-03	3.1750e-03	2.1201e-03	4.9306e-05	5.7319e-07	5.6249e-01	
8.7854e-05	1.0732e+03	1.0000e+05	2.8393e-01	1.6858e-02	1.4857e-01	2.6028e-01	6.3073e-03	3.1212e-03	2.0879e-03	4.8287e-05	5.6312e-07	5.6273e-01	
8.8541e-05	1.0732e+03	1.0000e+05	2.8405e-01	1.6411e-02	1.4839e-01	2.6095e-01	6.1266e-03	3.0695e-03	2.0570e-03	4.7302e-05	5.5315e-07	5.6295e-01	
8.9227e-05	1.0732e+03	1.0000e+05	2.8415e-01	1.5984e-02	1.4822e-01	2.6158e-01	5.9549e-03	3.0197e-03	2.0274e-03	4.6350e-05	5.4331e-07	5.6316e-01	
8.9913e-05	1.0732e+03	1.0000e+05	2.8426e-01	1.5574e-02	1.4806e-01	2.6219e-01	5.7916e-03	2.9717e-03	1.9990e-03	4.5430e-05	5.3360e-07	5.6337e-01	
9.0600e-05	1.0732e+03	1.0000e+05	2.8436e-01	1.5182e-02	1.4790e-01	2.6277e-01	5.6361e-03	2.9254e-03	1.9717e-03	4.4540e-05	5.2403e-07	5.6356e-01	
9.1286e-05	1.0732e+03	1.0000e+05	2.8445e-01	1.4805e-02	1.4775e-01	2.6333e-01	5.4879e-03	2.8807e-03	1.9455e-03	4.3680e-05	5.1459e-07	5.6375e-01	
9.1973e-05	1.0732e+03	1.0000e+05	2.8454e-01	1.4443e-02	1.4761e-01	2.6387e-01	5.3465e-03	2.8376e-03	1.9203e-03	4.2847e-05	5.0531e-07	5.6393e-01	
9.2659e-05	1.0732e+03	1.0000e+05	2.8463e-01	1.4095e-02	1.4747e-01	2.6438e-01	5.2116e-03	2.7959e-03	1.8961e-03	4.2040e-05	4.9617e-07	5.6410e-01	
9.3346e-05	1.0732e+03	1.0000e+05	2.8471e-01	1.3760e-02	1.4734e-01	2.6488e-01	5.0826e-03	2.7556e-03	1.8728e-03	4.1260e-05	4.8719e-07	5.6427e-01	
9.4032e-05	1.0732e+03	1.0000e+05	2.8479e-01	1.3438e-02	1.4721e-01	2.6535e-01	4.9592e-03	2.7167e-03	1.8503e-03	4.0504e-05	4.7836e-07	5.6443e-01	
9.4718e-05	1.0732e+03	1.0000e+05	2.8487e-01	1.3129e-02	1.4709e-01	2.6581e-01	4.8410e-03	2.6789e-03	1.8287e-03	3.9771e-05	4.6968e-07	5.6458e-01	
9.5405e-05	1.0732e+03	1.0000e+05	2.8494e-01	1.2830e-02	1.4698e-01	2.6625e-01	4.7279e-03	2.6424e-03	1.8078e-03	3.9061e-05	4.6116e-07	5.6473e-01	
9.6091e-05	1.0732e+03	1.0000e+05	2.8502e-01	1.2542e-02	1.4686e-01	2.6667e-01	4.6193e-03	2.6069e-03	1.7876e-03	3.8372e-05	4.5279e-07	5.6487e-01	
9.6778e-05	1.0732e+03	1.0000e+05	2.8508e-01	1.2264e-02	1.4676e-01	2.6708e-01	4.5152e-03	2.5725e-03	1.7682e-03	3.7705e-05	4.4458e-07	5.6501e-01	
9.7464e-05	1.0732e+03	1.0000e+05	2.8515e-01	1.1997e-02	1.4665e-01	2.6747e-01	4.4152e-03	2.5392e-03	1.7494e-03	3.7057e-05	4.3653e-07	5.6514e-01	
9.8151e-05	1.0732e+03	1.0000e+05	2.8521e-01	1.1738e-02	1.4655e-01	2.6785e-01	4.3191e-03	2.5068e-03	1.7312e-03	3.6427e-05	4.2862e-07	5.6527e-01	
9.8837e-05	1.0732e+03	1.0000e+05	2.8528e-01	1.1488e-02	1.4645e-01	2.6822e-01	4.2267e-03	2.4753e-03	1.7136e-03	3.5817e-05	4.2087e-07	5.6539e-01	
9.9523e-05	1.0732e+03	1.0000e+05	2.8534e-01	1.1247e-02	1.4636e-01	2.6857e-01	4.1377e-03	2.4447e-03	1.6966e-03	3.5224e-05	4.1327e-07	5.6551e-01	
1.0021e-04	1.0732e+03	1.0000e+05	2.8539e-01	1.1013e-02	1.4627e-01	2.6891e-01	4.0521e-03	2.4150e-03	1.6801e-03	3.4646e-05	4.0583e-07	5.6562e-01	
1.0090e-04	1.0732e+03	1.0000e+05	2.8545e-01	1.0787e-02	1.4618e-01	2.6924e-01	3.9695e-03	2.3860e-03	1.6642e-03	3.4086e-05	3.9852e-07	5.6573e-01	
1.0158e-04	1.0732e+03	1.0000e+05	2.8550e-01	1.0569e-02	1.4610e-01	2.6956e-01	3.8899e-03	2.3579e-03	1.6487e-03	3.3541e-05	3.9137e-07	5.6584e-01	
1.0227e-04	1.0732e+03	1.0000e+05	2.8556e-01	1.0357e-02	1.4602e-01	2.6987e-01	3.8132e-03	2.3304e-03	1.6336e-03	3.3012e-05	3.8436e-07	5.6594e-01	
1.0296e-04	1.0732e+03	1.0000e+05	2.8561e-01	1.0152e-02	1.4594e-01	2.7017e-01	3.7390e-03	2.3037e-03	1.6191e-03	3.2495e-05	3.7749e-07	5.6604e-01	
1.0364e-04	1.0732e+03	1.0000e+05	2.8565e-01	9.9534e-03	1.4586e-01	2.7046e-01	3.6674e-03	2.2776e-03	1.6049e-03	3.1992e-05	3.7076e-07	5.6614e-01	
1.0433e-04	1.0732e+03	1.0000e+05	2.8570e-01	9.7608e-03	1.4579e-01	2.7074e-01	3.5982e-03	2.2522e-03	1.5912e-03	3.1505e-05	3.6417e-07	5.6623e-01	
1.0501e-04	1.0732e+03	1.0000e+05	2.8575e-01	9.5741e-03	1.4572e-01	2.7102e-01	3.5313e-03	2.2273e-03	1.5778e-03	3.1030e-05	3.5771e-07	5.6632e-01	
1.0570e-04	1.0732e+03	1.0000e+05	2.8579e-01	9.3930e-03	1.4565e-01	2.7128e-01	3.4666e-03	2.2031e-03	1.5648e-03	3.0565e-05	3.5138e-07	5.6641e-01	
1.0639e-04	1.0732e+03	1.0000e+05	2.8584e-01	9.2173e-03	1.4558e-01	2.7154e-01	3.4039e-03	2.1795e-03	1.5522e-03	3.0112e-05	3.4519e-07	5.6650e-01	
1.0707e-04	1.0732e+03	1.0000e+05	2.8588e-01	9.0467e-03	1.4552e-01	2.7179e-01	3.3432e-03	2.1564e-03	1.5399e-03	2.9673e-05	3.3912e-07	5.6658e-01	
1.0776e-04	1.0732e+03	1.0000e+05	2.8592e-01	8.8811e-03	1.4546e-01	2.7203e-01	3.2844e-03	2.1338e-03	1.5278e-03	2.9245e-05	3.3317e-07	5.6666e-01	
1.0845e-04	1.0732e+03	1.0000e+05	2.8596e-01	8.7201e-03	1.4539e-01	2.7226e-01	3.2274e-03	2.1118e-03	1.5161e-03	2.8823e-05	3.2735e-07	5.6674e-01	
1.0913e-04	1.0732e+03	1.0000e+05	2.8600e-01	8.5638e-03	1.4534e-01	2.7249e-01	3.1721e-03	2.0902e-03	1.5048e-03	2.8412e-05	3.2166e-07	5.6681e-01	
1.0982e-04	1.0732e+03	1.0000e+05	2.8603e-01	8.4118e-03	1.4528e-01	2.7271e-01	3.1184e-03	2.0691e-03	1.4937e-03	2.8016e-05	3.1607e-07	5.6689e-01	
1.1029e-04	1.0732e+03	1.0000e+05	2.8606e-01	8.3112e-03	1.4524e-01	2.7286e-01	3.0830e-03	2.0550e-03	1.4863e-03	2.7751e-05	3.1236e-07	5.6694e-01	
1.1075e-04	1.0732e+03	1.0000e+05	2.8608e-01	8.2124e-03	1.4520e-01	2.7300e-01	3.0482e-03	2.0412e-03	1.4791e-03	2.7490e-05	3.0869e-07	5.6699e-01	
1.1122e-04	1.0732e+03	1.0000e+05	2.8611e-01	8.1155e-03	1.4517e-01	2.7314e-01	3.0141e-03	2.0275e-03	1.4719e-03	2.7235e-05	3.0508e-07	5.6703e-01	
1.1168e-04	1.0732e+03	1.0000e+05	2.8613e-01	8.0204e-03	1.4513e-01	2.7328e-01	2.9807e-03	2.0141e-03	1.4649e-03	2.6981e-05	3.0151e-07	5.6708e-01	
1.1215e-04	1.0732e+03	1.0000e+05	2.8615e-01	7.9270e-03	1.4510e-01	2.7342e-01	2.9479e-03	2.0008e-03	1.4580e-03	2.6732e-05	2.9800e-07	5.6712e-01	
1.1261e-04	1.0732e+03	1.0000e+05	2.8617e-01	7.8354e-03	1.4506e-01	2.7355e-01	2.9158e-03	1.9877e-03	1.4512e-03	2.6488e-05	2.9453e-07	5.6717e-01	
1.1308e-04	1.0732e+03	1.0000e+05	2.8620e-01	7.7453e-03	1.4503e-01	2.7368e-01	2.8842e-03	1.9748e-03	1.4445e-03	2.6247e-05	2.9112e-07	5.6721e-01	
1.1378e-04	1.0732e+03	1.0000e+05	2.8623e-01	7.6133e-03	1.4498e-01	2.7388e-01	2.8380e-03	1.9558e-03	1.4347e-03	2.5892e-05	2.8608e-07	5.6728e-01	
1.1447e-04	1.0732e+03	1.0000e+05	2.8626e-01	7.4848e-03	1.4493e-01	2.7406e-01	2.7930e-03	1.9372e-03	1.4251e-03	2.5546e-05	2.8115e-07	5.6734e-01	
1.1517e-04	1.0732e+03	1.0000e+05	2.8629e-01	7.3596e-03	1.4488e-01	2.7425e-01	2.7493e-03	1.9189e-03	1.4157e-03	2.5207e-05	2.7633e-07	5.6740e-01	
1.1587e-04	1.0732e+03	1.0000e+05	2.8632e-01	7.2377e-03	1.4484e-01	2.7442e-01	2.7067e-03	1.9010e-03	1.4065e-03	2.4876e-05	2.7160e-07	5.6746e-01	
1.1699e-04	1.0732e+03	1.0000e+05	2.8637e-01	7.0496e-03	1.4477e-01	2.7470e-01	2.6411e-03	1.8731e-03	1.3923e-03	2.4363e-05	2.6426e-07	5.6755e-01	
1.1810e-04	1.0732e+03	1.0000e+05	2.8641e-01	6.8690e-03	1.4470e-01	2.7496e-01	2.5782e-03	1.8461e-03	1.3785e-03	2.3867e-05	2.5716e-07	5.6764e-01	
1.1922e-04	1.0732e+03	1.0000e+05	2.8646e-01	6.6956e-03	1.4464e-01	2.7521e-01	2.5178e-03	1.8198e-03	1.3652e-03	2.3388e-05	2.5029e-07	5.6772e-01	
1.2033e-04	1.0732e+03	1.0000e+05	2.8650e-01	6.5291e-03	1.4458e-01	2.7546e-01	2.4598e-03	1.7943e-03	1.3523e-03	2.2925e-05	2.4365e-07	5.6781e-01	
1.2273e-04	1.0732e+03	1.0000e+05	2.8658e-01	6.1918e-03	1.4446e-01	2.7595e-01	2.3425e-03	1.7419e-03	1.3259e-03	2.1978e-05	2.3007e-07	5.6797e-01	
1.2513e-04	1.0732e+03	1.0000e+05	2.8666e-01	5.8811e-03	1.4434e-01	2.7640e-01	2.2344e-03	1.6924e-03	1.3012e-03	2.1096e-05	2.1742e-07	5.6812e-01	
1.2753e-04	1.0732e+03	1.0000e+05	2.8673e-01	5.5945e-03	1.4424e-01	2.7682e-01	2.1346e-03	1.6458e-03	1.2780e-03	2.0271e-05	2.0563e-07	5.6827e-01	
1.2994e-04	1.0732e+03	1.0000e+05	2.8679e-01	5.3292e-03	1.4414e-01	2.7721e-01	2.0421e-03	1.6016e-03	1.2561e-03	1.9498e-05	1.9463e-07	5.6840e-01	
1.3234e-04	1.0732e+03	1.0000e+05	2.8686e-01	5.0832e-03	1.4406e-01	2.7757e-01	1.9562e-03	1.5597e-03	1.2355e-03	1.8773e-05	1.8436e-07	5.6852e-01	
1.3474e-04	1.0732e+03	1.0000e+05	2.8691e-01	4.8548e-03	1.4398e-01	2.7791e-01	1.8761e-03	1.5200e-03	1.2159e-03	1.8092e-05	1.7477e-07	5.6863e-01	
1.3714e-04	1.0732e+03	1.0000e+05	2.8697e-01	4.6423e-03	1.4390e-01	2.7822e-01	1.8015e-03	1.4822e-03	1.1974e-03	1.7451e-05	1.6580e-07	5.6874e-01	
1.3954e-04	1.0732e+03	1.0000e+05	2.8702e-01	4.4442e-03	1.4383e-01	2.7851e-01	1.7317e-03	1.4462e-03	1.1798e-03	1.6846e-05	1.5740e-07	5.6884e-01	
1.4194e-04	1.0732e+03	1.0000e+05	2.8706e-01	4.2592e-03	1.4377e-01	2.7878e-01	1.6663e-03	1.4119e-03	1.1630e-03	1.6274e-05	1.4954e-07	5.6893e-01	
1.4434e-04	1.0732e+03	1.0000e+05	2.8711e-01	4.0863e-03	1.4371e-01	2.7904e-01	1.6049e-03	1.3791e-03	1.1470e-03	1.5734e-05	1.4218e-07	5.6902e-01	
1.4674e-04	1.0732e+03	1.0000e+05	2.8715e-01	3.9243e-03	1.4366e-01	2.7928e-01	1.5471e-03	1.3478e-03	1.1317e-03	1.5223e-05	1.3526e-07	5.6910e-01	
1.4914e-04	1.0732e+03	1.0000e+05	2.8719e-01	3.7724e-03	1.4360e-01	2.7950e-01	1.4928e-03	1.3178e-03	1.1170e-03	1.4738e-05	1.2878e-07	5.6918e-01	
1.5155e-04	1.0732e+03	1.0000e+05	2.8722e-01	3.6297e-03	1.4356e-01	2.7972e-01	1.4415e-03	1.2891e-03	1.1030e-03	1.4278e-05	1.2268e-07	5.6925e-01	
1.5395e-04	1.0732e+03	1.0000e+05	2.8726e-01	3.4956e-03	1.4351e-01	2.7992e-01	1.3930e-03	1.2615e-03	1.0895e-03	1.3840e-05	1.1695e-07	5.6932e-01	
1.5635e-04	1.0732e+03	1.0000e+05	2.8729e-01	3.3693e-03	1.4347e-01	2.8010e-01	1.3472e-03	1.2350e-03	1.0766e-03	1.3424e-05	1.1156e-07	5.6938e-01	
1.5875e-04	1.0732e+03	1.0000e+05	2.8732e-01	3.2502e-03	1.4343e-01	2.8028e-01	1.3038e-03	1.2096e-03	1.0641e-03	1.3028e-05	1.0649e-07	5.6945e-01	
1.6115e-04	1.0732e+03	1.0000e+05	2.8735e-01	3.1378e-03	1.4340e-01	2.8045e-01	1.2627e-03	1.1852e-03	1.0521e-03	1.2651e-05	1.0171e-07	5.6950e-01	
1.6355e-04	1.0732e+03	1.0000e+05	2.8738e-01	3.0317e-03	1.4336e-01	2.8061e-01	1.2236e-03	1.1617e-03	1.0405e-03	1.2291e-05	9.7204e-08	5.6956e-01	
1.6595e-04	1.0732e+03	1.0000e+05	2.8741e-01	2.9313e-03	1.4333e-01	2.8076e-01	1.1865e-03	1.1390e-03	1.0293e-03	1.1947e-05	9.2952e-08	5.6961e-01	
1.6835e-04	1.0732e+03	1.0000e+05	2.8743e-01	2.8362e-03	1.4330e-01	2.8090e-01	1.1512e-03	1.1172e-03	1.0185e-03	1.1618e-05	8.8938e-08	5.6966e-01	
1.7075e-04	1.0732e+03	1.0000e+05	2.8746e-01	2.7461e-03	1.4327e-01	2.8104e-01	1.1176e-03	1.0962e-03	1.0080e-03	1.1304e-05	8.5146e-08	5.6971e-01	
1.7316e-04	1.0732e+03	1.0000e+05	2.8748e-01	2.6607e-03	1.4324e-01	2.8117e-01	1.0855e-03	1.0759e-03	9.9790e-04	1.1003e-05	8.1561e-08	5.6975e-01	
1.7556e-04	1.0732e+03	1.0000e+05	2.8750e-01	2.5795e-03	1.4322e-01	2.8129e-01	1.0549e-03	1.0563e-03	9.8810e-04	1.0715e-05	7.8170e-08	5.6980e-01	
1.7796e-04	1.0732e+03	1.0000e+05	2.8752e-01	2.5024e-03	1.4320e-01	2.8141e-01	1.0257e-03	1.0373e-03	9.7857e-04	1.0439e-05	7.4960e-08	5.6984e-01	
1.8036e-04	1.0732e+03	1.0000e+05	2.8754e-01	2.4291e-03	1.4317e-01	2.8152e-01	9.9780e-04	1.0190e-03	9.6932e-04	1.0174e-05	7.1919e-08	5.6988e-01	
1.8276e-04	1.0732e+03	1.0000e+05	2.8756e-01	2.3593e-03	1.4315e-01	2.8163e-01	9.7110e-04	1.0013e-03	9.6036e-04	9.9197e-06	6.9038e-08	5.6992e-01	
1.8516e-04	1.0732e+03	1.0000e+05	2.8758e-01	2.2927e-03	1.4313e-01	2.8173e-01	9.4554e-04	9.8416e-04	9.5166e-04	9.6755e-06	6.6306e-08	5.6995e-01	
1.8756e-04	1.0732e+03	1.0000e+05	2.8760e-01	2.2293e-03	1.4311e-01	2.8183e-01	9.2106e-04	9.6757e-04	9.4319e-04	9.4410e-06	6.3713e-08	5.6999e-01	
1.8996e-04	1.0732e+03	1.0000e+05	2.8761e-01	2.1688e-03	1.4310e-01	2.8192e-01	8.9760e-04	9.5150e-04	9.3493e-04	9.2154e-06	6.1251e-08	5.7002e-01	
1.9236e-04	1.0732e+03	1.0000e+05	2.8763e-01	2.1110e-03	1.4308e-01	2.8201e-01	8.7509e-04	9.3592e-04	9.2690e-04	8.9984e-06	5.8913e-08	5.7005e-01	
1.9477e-04	1.0732e+03	1.0000e+05	2.8764e-01	2.0558e-03	1.4307e-01	2.8209e-01	8.5347e-04	9.2083e-04	9.1911e-04	8.7893e-06	5.6691e-08	5.7008e-01	
1.9717e-04	1.0732e+03	1.0000e+05	2.8766e-01	2.0029e-03	1.4305e-01	2.8218e-01	8.3272e-04	9.0618e-04	9.1150e-04	8.5880e-06	5.4578e-08	5.7011e-01	
1.9957e-04	1.0732e+03	1.0000e+05	2.8767e-01	1.9524e-03	1.4304e-01	2.8225e-01	8.1278e-04	8.9197e-04	9.0406e-04	8.3942e-06	5.2567e-08	5.7014e-01	
2.0197e-04	1.0732e+03	1.0000e+05	2.8769e-01	1.9040e-03	1.4302e-01	2.8233e-01	7.9359e-04	8.7817e-04	8.9681e-04	8.2072e-06	5.0652e-08	5.7017e-01	
2.0437e-04	1.0732e+03	1.0000e+05	2.8770e-01	1.8576e-03	1.4301e-01	2.8240e-01	7.7512e-04	8.6478e-04	8.8976e-04	8.0266e-06	4.8829e-08	5.7019e-01	
2.0677e-04	1.0732e+03	1.0000e+05	2.8771e-01	1.8132e-03	1.4300e-01	2.8247e-01	7.5735e-04	8.5176e-04	8.8287e-04	7.8526e-06	4.7092e-08	5.7022e-01	
2.0917e-04	1.0732e+03	1.0000e+05	2.8773e-01	1.7705e-03	1.4299e-01	2.8254e-01	7.4024e-04	8.3911e-04	8.7611e-04	7.6846e-06	4.5435e-08	5.7024e-01	
2.1157e-04	1.0732e+03	1.0000e+05	2.8774e-01	1.7295e-03	1.4298e-01	2.8260e-01	7.2374e-04	8.2681e-04	8.6952e-04	7.5223e-06	4.3855e-08	5.7026e-01	
2.1397e-04	1.0732e+03	1.0000e+05	2.8775e-01	1.6902e-03	1.4297e-01	2.8266e-01	7.0782e-04	8.1485e-04	8.6310e-04	7.3652e-06	4.2347e-08	5.7029e-01	
2.1638e-04	1.0732e+03	1.0000e+05	2.8776e-01	1.6524e-03	1.4296e-01	2.8272e-01	6.9247e-04	8.0321e-04	8.5680e-04	7.2136e-06	4.0907e-08	5.7031e-01	
2.1878e-04	1.0732e+03	1.0000e+05	2.8777e-01	1.6160e-03	1.4295e-01	2.8278e-01	6.7765e-04	7.9188e-04	8.5064e-04	7.0669e-06	3.9531e-08	5.7033e-01	
2.2118e-04	1.0732e+03	1.0000e+05	2.8778e-01	1.5810e-03	1.4294e-01	2.8284e-01	6.6334e-04	7.8086e-04	8.4461e-04	6.9249e-06	3.8216e-08	5.7035e-01	
2.2358e-04	1.0732e+03	1.0000e+05	2.8779e-01	1.5474e-03	1.4293e-01	2.8289e-01	6.4952e-04	7.7012e-04	8.3872e-04	6.7875e-06	3.6959e-08	5.7037e-01	
2.2598e-04	1.0732e+03	1.0000e+05	2.8780e-01	1.5149e-03	1.4292e-01	2.8294e-01	6.3615e-04	7.5966e-04	8.3294e-04	6.6544e-06	3.5756e-08	5.7039e-01	
2.2838e-04	1.0732e+03	1.0000e+05	2.8781e-01	1.4837e-03	1.4291e-01	2.8299e-01	6.2324e-04	7.4946e-04	8.2728e-04	6.5255e-06	3.4605e-08	5.7041e-01	
2.3263e-04	1.0732e+03	1.0000e+05	2.8782e-01	1.4310e-03	1.4290e-01	2.8307e-01	6.0138e-04	7.3204e-04	8.1754e-04	6.3069e-06	3.2686e-08	5.7044e-01	
2.3689e-04	1.0732e+03	1.0000e+05	2.8784e-01	1.3816e-03	1.4289e-01	2.8315e-01	5.8074e-04	7.1537e-04	8.0813e-04	6.0999e-06	3.0906e-08	5.7047e-01	
2.4114e-04	1.0732e+03	1.0000e+05	2.8785e-01	1.3352e-03	1.4288e-01	2.8323e-01	5.6124e-04	6.9941e-04	7.9904e-04	5.9037e-06	2.9255e-08	5.7049e-01	
2.4539e-04	1.0732e+03	1.0000e+05	2.8787e-01	1.2915e-03	1.4287e-01	2.8330e-01	5.4277e-04	6.8412e-04	7.9026e-04	5.7175e-06	2.7720e-08	5.7052e-01	
2.4964e-04	1.0732e+03	1.0000e+05	2.8788e-01	1.2502e-03	1.4286e-01	2.8337e-01	5.2527e-04	6.6945e-04	7.8176e-04	5.5406e-06	2.6291e-08	5.7054e-01	
2.5389e-04	1.0732e+03	1.0000e+05	2.8789e-01	1.2113e-03	1.4285e-01	2.8343e-01	5.0868e-04	6.5538e-04	7.7352e-04	5.3724e-06	2.4961e-08	5.7057e-01	
2.5815e-04	1.0732e+03	1.0000e+05	2.8790e-01	1.1746e-03	1.4284e-01	2.8349e-01	4.9293e-04	6.4187e-04	7.6554e-04	5.2125e-06	2.3719e-08	5.7059e-01	
2.6240e-04	1.0732e+03	1.0000e+05	2.8791e-01	1.1398e-03	1.4283e-01	2.8355e-01	4.7796e-04	6.2888e-04	7.5780e-04	5.0600e-06	2.2561e-08	5.7061e-01	
2.6665e-04	1.0732e+03	1.0000e+05	2.8792e-01	1.1068e-03	1.4283e-01	2.8360e-01	4.6372e-04	6.1639e-04	7.5030e-04	4.9147e-06	2.1477e-08	5.7063e-01	
2.7090e-04	1.0732e+03	1.0000e+05	2.8793e-01	1.0756e-03	1.4282e-01	2.8365e-01	4.5016e-04	6.0436e-04	7.4301e-04	4.7761e-06	2.0464e-08	5.7065e-01	
2.7516e-04	1.0732e+03	1.0000e+05	2.8794e-01	1.0459e-03	1.4282e-01	2.8370e-01	4.3724e-04	5.9279e-04	7.3593e-04	4.6438e-06	1.9515e-08	5.7067e-01	
2.7941e-04	1.0732e+03	1.0000e+05	2.8795e-01	1.0177e-03	1.4281e-01	2.8375e-01	4.2491e-04	5.8163e-04	7.2904e-04	4.5174e-06	1.8624e-08	5.7069e-01	
2.8643e-04	1.0732e+03	1.0000e+05	2.8796e-01	9.7415e-04	1.4280e-01	2.8382e-01	4.0577e-04	5.6408e-04	7.1809e-04	4.3205e-06	1.7272e-08	5.7071e-01	
2.9345e-04	1.0732e+03	1.0000e+05	2.8798e-01	9.3390e-04	1.4279e-01	2.8389e-01	3.8800e-04	5.4752e-04	7.0761e-04	4.1373e-06	1.6051e-08	5.7074e-01	
3.0047e-04	1.0732e+03	1.0000e+05	2.8799e-01	8.9667e-04	1.4279e-01	2.8395e-01	3.7149e-04	5.3189e-04	6.9758e-04	3.9665e-06	1.4947e-08	5.7076e-01	
3.0750e-04	1.0732e+03	1.0000e+05	2.8800e-01	8.6212e-04	1.4278e-01	2.8401e-01	3.5610e-04	5.1710e-04	6.8796e-04	3.8070e-06	1.3944e-08	5.7078e-01	
3.1452e-04	1.0732e+03	1.0000e+05	2.8801e-01	8.3000e-04	1.4278e-01	2.8406e-01	3.4173e-04	5.0310e-04	6.7874e-04	3.6577e-06	1.3032e-08	5.7080e-01	
3.2154e-04	1.0732e+03	1.0000e+05	2.8802e-01	8.0007e-04	1.4277e-01	2.8411e-01	3.2829e-04	4.8982e-04	6.6987e-04	3.5179e-06	1.2202e-08	5.7082e-01	
3.2856e-04	1.0732e+03	1.0000e+05	2.8803e-01	7.7214e-04	1.4277e-01	2.8416e-01	3.1572e-04	4.7722e-04	6.6134e-04	3.3867e-06	1.1443e-08	5.7084e-01	
3.3559e-04	1.0732e+03	1.0000e+05	2.8804e-01	7.4601e-04	1.4277e-01	2.8420e-01	3.0392e-04	4.6524e-04	6.5313e-04	3.2634e-06	1.0749e-08	5.7086e-01	
3.4261e-04	1.0732e+03	1.0000e+05	2.8804e-01	7.2153e-04	1.4276e-01	2.8425e-01	2.9282e-04	4.5383e-04	6.4524e-04	3.1473e-06	1.0113e-08	5.7088e-01	
3.4963e-04	1.0732e+03	1.0000e+05	2.8805e-01	6.9854e-04	1.4276e-01	2.8429e-01	2.8240e-04	4.4297e-04	6.3762e-04	3.0379e-06	9.5283e-09	5.7089e-01	
3.5665e-04	1.0732e+03	1.0000e+05	2.8806e-01	6.7693e-04	1.4276e-01	2.8432e-01	2.7258e-04	4.3261e-04	6.3025e-04	2.9348e-06	8.9900e-09	5.7091e-01	
3.6368e-04	1.0732e+03	1.0000e+05	2.8807e-01	6.5658e-04	1.4275e-01	2.8436e-01	2.6331e-04	4.2272e-04	6.2314e-04	2.8373e-06	8.4937e-09	5.7092e-01	
3.7070e-04	1.0732e+03	1.0000e+05	2.8807e-01	6.3739e-04	1.4275e-01	2.8439e-01	2.5454e-04	4.1328e-04	6.1629e-04	2.7450e-06	8.0362e-09	5.7093e-01	
3.7772e-04	1.0732e+03	1.0000e+05	2.8808e-01	6.1926e-04	1.4275e-01	2.8442e-01	2.4627e-04	4.0424e-04	6.0965e-04	2.6577e-06	7.6129e-09	5.7094e-01	
3.8474e-04	1.0732e+03	1.0000e+05	2.8809e-01	6.0211e-04	1.4275e-01	2.8445e-01	2.3844e-04	3.9558e-04	6.0321e-04	2.5750e-06	7.2199e-09	5.7096e-01	
3.9176e-04	1.0732e+03	1.0000e+05	2.8809e-01	5.8587e-04	1.4275e-01	2.8448e-01	2.3102e-04	3.8730e-04	5.9697e-04	2.4965e-06	6.8552e-09	5.7097e-01	
3.9879e-04	1.0732e+03	1.0000e+05	2.8810e-01	5.7047e-04	1.4275e-01	2.8451e-01	2.2396e-04	3.7935e-04	5.9095e-04	2.4218e-06	6.5174e-09	5.7098e-01	
4.0581e-04	1.0732e+03	1.0000e+05	2.8810e-01	5.5585e-04	1.4275e-01	2.8454e-01	2.1726e-04	3.7172e-04	5.8511e-04	2.3509e-06	6.2030e-09	5.7099e-01	
4.1283e-04	1.0732e+03	1.0000e+05	2.8811e-01	5.4195e-04	1.4274e-01	2.8456e-01	2.1091e-04	3.6440e-04	5.7942e-04	2.2834e-06	5.9091e-09	5.7100e-01	
4.1985e-04	1.0732e+03	1.0000e+05	2.8811e-01	5.2872e-04	1.4274e-01	2.8458e-01	2.0485e-04	3.5736e-04	5.7390e-04	2.2191e-06	5.6353e-09	5.7101e-01	
4.2495e-04	1.0732e+03	1.0000e+05	2.8811e-01	5.1952e-04	1.4274e-01	2.8460e-01	2.0064e-04	3.5242e-04	5.7001e-04	2.1743e-06	5.4482e-09	5.7101e-01	
