         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
3.4879e-03	1.1732e+03	1.0000e+05	2.7609e-01	3.2886e-03	1.6920e-05	2.9216e-06	4.9462e-01	4.4792e-06	4.8123e-03	3.0370e-07	7.3370e-09	1.5684e-16	1.2666e-12	1.7030e-08	1.2823e-08	2.5755e-03	2.4144e-01	1.5632e-03	2.7712e-05	1.3116e-07	1.2226e-03	8.6677e-10	3.6074e-08	1.0694e-06	2.3754e-13	2.8781e-06	1.6025e-08	1.1705e-03	3.5472e-06	1.5397e-06	8.5386e-10	2.0496e-05	1.1273e-10	1.7477e-16	6.7770e-19	5.2021e-20	7.3173e-21	4.4218e-18	3.0994e-14	1.1597e-18	1.0302e-13	1.2129e-21	2.6321e-21	5.5169e-14	1.2037e-17	1.5121e-20	8.1794e-19	5.0487e-19	6.7725e-18	1.3467e-17	2.4923e-01	0.0000e+00	1.7198e-12	1.2844e-10	9.4564e-09	6.2924e-07	
3.4953e-03	1.1732e+03	1.0000e+05	2.7604e-01	3.4959e-03	1.8399e-05	3.1094e-06	4.9435e-01	4.7885e-06	5.0319e-03	3.2772e-07	7.9081e-09	2.0485e-16	1.5206e-12	1.8784e-08	1.4220e-08	2.6780e-03	2.4102e-01	1.6646e-03	2.9895e-05	1.4186e-07	1.2447e-03	9.6367e-10	3.8144e-08	1.0928e-06	2.7884e-13	3.1580e-06	1.7975e-08	1.2404e-03	3.8266e-06	1.6306e-06	1.0120e-09	2.2496e-05	1.2825e-10	2.0659e-16	8.4854e-19	6.6090e-20	9.5434e-21	4.7999e-18	3.5637e-14	1.4219e-18	1.0730e-13	1.5170e-21	3.3334e-21	6.5102e-14	1.4795e-17	1.8007e-20	1.0155e-18	6.1829e-19	8.4292e-18	1.6282e-17	2.4918e-01	0.0000e+00	1.9437e-12	1.4114e-10	1.0610e-08	7.0646e-07	
3.5026e-03	1.1732e+03	1.0000e+05	2.7599e-01	3.7214e-03	2.0045e-05	3.3119e-06	4.9406e-01	5.1269e-06	5.2681e-03	3.5423e-07	8.5367e-09	2.6914e-16	1.8322e-12	2.0765e-08	1.5805e-08	2.7864e-03	2.4057e-01	1.7754e-03	3.2308e-05	1.5374e-07	1.2678e-03	1.0740e-09	4.0415e-08	1.1172e-06	3.2851e-13	3.4720e-06	2.0210e-08	1.3157e-03	4.1329e-06	1.7284e-06	1.2034e-09	2.4734e-05	1.4625e-10	2.4421e-16	1.0696e-18	8.4515e-20	1.2535e-20	5.2200e-18	4.1127e-14	1.7505e-18	1.1191e-13	1.9099e-21	4.2415e-21	7.7107e-14	1.8418e-17	2.1538e-20	1.2678e-18	7.6043e-19	1.0542e-17	1.9751e-17	2.4913e-01	0.0000e+00	2.2011e-12	1.5531e-10	1.1933e-08	7.9457e-07	
3.5100e-03	1.1732e+03	1.0000e+05	2.7593e-01	3.9673e-03	2.1874e-05	3.5355e-06	4.9375e-01	5.4991e-06	5.5226e-03	3.8355e-07	9.2299e-09	3.5510e-16	2.2194e-12	2.3003e-08	1.7602e-08	2.9011e-03	2.4008e-01	1.8969e-03	3.4984e-05	1.6703e-07	1.2919e-03	1.1993e-09	4.2916e-08	1.1427e-06	3.8831e-13	3.8255e-06	2.2784e-08	1.3968e-03	4.4680e-06	1.8338e-06	1.4366e-09	2.7244e-05	1.6722e-10	2.9257e-16	1.3587e-18	1.0905e-19	1.6641e-20	5.6864e-18	4.7649e-14	2.1664e-18	1.1690e-13	2.4165e-21	5.4315e-21	9.1723e-14	2.2458e-17	2.5907e-20	1.5943e-18	9.4035e-19	1.3269e-17	2.4057e-17	2.4908e-01	0.0000e+00	2.4984e-12	1.7115e-10	1.3443e-08	8.9536e-07	
3.5173e-03	1.1732e+03	1.0000e+05	2.7586e-01	4.2358e-03	2.3922e-05	3.7747e-06	4.9341e-01	5.9071e-06	5.7974e-03	4.1603e-07	9.9957e-09	4.7259e-16	2.6967e-12	2.5548e-08	1.9655e-08	3.0225e-03	2.3956e-01	2.0303e-03	3.7959e-05	1.8187e-07	1.3171e-03	1.3431e-09	4.5678e-08	1.1695e-06	4.6113e-13	4.2243e-06	2.5754e-08	1.4844e-03	4.8360e-06	1.9473e-06	1.7215e-09	3.0066e-05	1.9170e-10	3.4858e-16	1.7407e-18	1.4183e-19	2.2299e-20	6.2072e-18	5.5410e-14	2.6940e-18	1.2229e-13	3.0820e-21	7.0022e-21	1.0957e-13	2.8152e-17	3.1287e-20	2.0183e-18	1.1687e-18	1.6796e-17	2.9421e-17	2.4902e-01	0.0000e+00	2.8406e-12	1.8887e-10	1.5193e-08	1.0109e-06	
3.5246e-03	1.1732e+03	1.0000e+05	2.7579e-01	4.5295e-03	2.6210e-05	4.0374e-06	4.9305e-01	6.3569e-06	6.0948e-03	4.5208e-07	1.0843e-08	6.3359e-16	3.2962e-12	2.8442e-08	2.1996e-08	3.1513e-03	2.3899e-01	2.1773e-03	4.1274e-05	1.9853e-07	1.3436e-03	1.5075e-09	4.8738e-08	1.1977e-06	5.4966e-13	4.6758e-06	2.9192e-08	1.5790e-03	5.2398e-06	2.0699e-06	2.0715e-09	3.3245e-05	2.2038e-10	4.1916e-16	2.2481e-18	1.8632e-19	3.0250e-20	6.7884e-18	6.4716e-14	3.3671e-18	1.2814e-13	3.9596e-21	9.0866e-21	1.3151e-13	3.5072e-17	3.8029e-20	2.5756e-18	1.4612e-18	2.1408e-17	3.6129e-17	2.4896e-01	0.0000e+00	3.2375e-12	2.0873e-10	1.7202e-08	1.1434e-06	
3.5320e-03	1.1732e+03	1.0000e+05	2.7571e-01	4.8513e-03	2.8778e-05	4.3219e-06	4.9264e-01	6.8525e-06	6.4169e-03	4.9217e-07	1.1782e-08	8.5358e-16	4.0418e-12	3.1744e-08	2.4676e-08	3.2877e-03	2.3838e-01	2.3393e-03	4.4976e-05	2.1727e-07	1.3713e-03	1.6965e-09	5.2138e-08	1.2274e-06	6.5788e-13	5.1875e-06	3.3178e-08	1.6813e-03	5.6833e-06	2.2022e-06	2.5015e-09	3.6830e-05	2.5398e-10	5.0411e-16	2.9212e-18	2.4617e-19	4.1279e-20	7.4392e-18	7.5864e-14	4.2251e-18	1.3449e-13	5.1134e-21	1.1852e-20	1.5846e-13	4.4104e-17	4.6407e-20	3.3041e-18	1.8346e-18	2.7410e-17	4.4513e-17	2.4889e-01	0.0000e+00	3.6963e-12	2.3098e-10	1.9531e-08	1.2957e-06	
3.5393e-03	1.1732e+03	1.0000e+05	2.7563e-01	5.2047e-03	3.1656e-05	4.6363e-06	4.9221e-01	7.4010e-06	6.7670e-03	5.3679e-07	1.2825e-08	1.1544e-15	4.9856e-12	3.5516e-08	2.7745e-08	3.4324e-03	2.3771e-01	2.5187e-03	4.9124e-05	2.3842e-07	1.4006e-03	1.9137e-09	5.5929e-08	1.2590e-06	7.9036e-13	5.7700e-06	3.7818e-08	1.7919e-03	6.1702e-06	2.3451e-06	3.0332e-09	4.0885e-05	2.9356e-10	6.1242e-16	3.8251e-18	3.2853e-19	5.7029e-20	8.1674e-18	8.9324e-14	5.3287e-18	1.4139e-13	6.6490e-21	1.5546e-20	1.9189e-13	5.5200e-17	5.6992e-20	4.2742e-18	2.3176e-18	3.5342e-17	5.5081e-17	2.4881e-01	0.0000e+00	4.2289e-12	2.5594e-10	2.2215e-08	1.4709e-06	
3.5467e-03	1.1732e+03	1.0000e+05	2.7554e-01	5.5935e-03	3.4908e-05	4.9731e-06	4.9173e-01	8.0065e-06	7.1480e-03	5.8668e-07	1.3986e-08	1.5822e-15	6.1708e-12	3.9851e-08	3.1285e-08	3.5858e-03	2.3699e-01	2.7178e-03	5.3783e-05	2.6239e-07	1.4314e-03	2.1653e-09	6.0169e-08	1.2925e-06	9.5494e-13	6.4346e-06	4.3237e-08	1.9117e-03	6.7054e-06	2.4997e-06	3.6945e-09	4.5479e-05	3.4027e-10	7.4008e-16	5.0572e-18	4.4242e-19	7.9671e-20	8.9885e-18	1.0559e-13	6.7565e-18	1.4892e-13	8.7166e-21	2.0591e-20	2.3350e-13	7.0423e-17	7.0306e-20	5.5712e-18	2.9447e-18	4.5867e-17	6.8475e-17	2.4873e-01	0.0000e+00	4.8469e-12	2.8398e-10	2.5361e-08	1.6730e-06	
3.5540e-03	1.1732e+03	1.0000e+05	2.7543e-01	6.0219e-03	3.8555e-05	5.3531e-06	4.9120e-01	8.6806e-06	7.5636e-03	6.4230e-07	1.5278e-08	2.1716e-15	7.6957e-12	4.4821e-08	3.5346e-08	3.7487e-03	2.3620e-01	2.9391e-03	5.9031e-05	2.8958e-07	1.4640e-03	2.4552e-09	6.4935e-08	1.3283e-06	1.1573e-12	7.1954e-06	4.9583e-08	2.0415e-03	7.2928e-06	2.6668e-06	4.5187e-09	5.0693e-05	3.9551e-10	9.1157e-16	6.7264e-18	6.0137e-19	1.1254e-19	9.9077e-18	1.2543e-13	8.6011e-18	1.5714e-13	1.1499e-20	2.7397e-20	2.8552e-13	8.8515e-17	8.7401e-20	7.3190e-18	3.7629e-18	5.9922e-17	8.5401e-17	2.4864e-01	0.0000e+00	5.5656e-12	3.1547e-10	2.8975e-08	1.9057e-06	
3.5613e-03	1.1732e+03	1.0000e+05	2.7532e-01	6.4952e-03	4.2706e-05	5.7558e-06	4.9062e-01	9.4263e-06	8.0181e-03	7.0483e-07	1.6721e-08	3.0243e-15	9.6239e-12	5.0572e-08	4.0059e-08	3.9215e-03	2.3534e-01	3.1862e-03	6.4963e-05	3.2061e-07	1.4984e-03	2.7932e-09	7.0292e-08	1.3667e-06	1.4118e-12	8.0691e-06	5.7037e-08	2.1822e-03	7.9385e-06	2.8476e-06	5.5525e-09	5.6626e-05	4.6114e-10	1.1098e-15	9.0473e-18	8.2692e-19	1.6149e-19	1.0951e-17	1.4957e-13	1.1022e-17	1.6614e-13	1.5310e-20	3.6844e-20	3.5114e-13	1.1411e-16	1.0909e-19	9.7091e-18	4.8426e-18	7.8918e-17	1.0715e-16	2.4854e-01	0.0000e+00	6.4008e-12	3.5086e-10	3.3252e-08	2.1751e-06	
3.5662e-03	1.1732e+03	1.0000e+05	2.7524e-01	6.8367e-03	4.5753e-05	6.0474e-06	4.9020e-01	9.9675e-06	8.3435e-03	7.5042e-07	1.7771e-08	3.7734e-15	1.1198e-11	5.4870e-08	4.3582e-08	4.0420e-03	2.3473e-01	3.3660e-03	6.9327e-05	3.4359e-07	1.5224e-03	3.0470e-09	7.4225e-08	1.3939e-06	1.6144e-12	8.7206e-06	6.2697e-08	2.2820e-03	8.4013e-06	2.9758e-06	6.3800e-09	6.1011e-05	5.1136e-10	1.2722e-15	1.1045e-17	1.0252e-18	2.0597e-19	1.1716e-17	1.6855e-13	1.3015e-17	1.7258e-13	1.8563e-20	4.4960e-20	4.0383e-13	1.3478e-16	1.2680e-19	1.1752e-17	5.7401e-18	9.5013e-17	1.2476e-16	2.4846e-01	0.0000e+00	7.0288e-12	3.7673e-10	3.6468e-08	2.3764e-06	
3.5711e-03	1.1732e+03	1.0000e+05	2.7515e-01	7.2022e-03	4.9059e-05	6.3616e-06	4.8975e-01	1.0550e-05	8.6896e-03	7.9960e-07	1.8902e-08	4.7178e-15	1.3069e-11	5.9605e-08	4.7464e-08	4.1674e-03	2.3408e-01	3.5599e-03	7.4075e-05	3.6874e-07	1.5473e-03	3.3277e-09	7.8499e-08	1.4225e-06	1.8495e-12	9.4371e-06	6.9017e-08	2.3874e-03	8.8934e-06	3.1108e-06	7.3453e-09	6.5794e-05	5.6775e-10	1.4672e-15	1.3521e-17	1.2763e-18	2.6406e-19	1.2544e-17	1.9036e-13	1.5400e-17	1.7944e-13	2.2585e-20	5.5039e-20	4.6548e-13	1.5874e-16	1.4787e-19	1.4277e-17	6.8217e-18	1.1474e-16	1.4546e-16	2.4838e-01	0.0000e+00	7.7240e-12	4.0467e-10	4.0021e-08	2.5978e-06	
3.5760e-03	1.1732e+03	1.0000e+05	2.7506e-01	7.5938e-03	5.2670e-05	6.6906e-06	4.8927e-01	1.1175e-05	9.0582e-03	8.5289e-07	2.0121e-08	5.9312e-15	1.5279e-11	6.4836e-08	5.1754e-08	4.2978e-03	2.3339e-01	3.7694e-03	7.9248e-05	3.9633e-07	1.5732e-03	3.6389e-09	8.3143e-08	1.4527e-06	2.1242e-12	1.0226e-05	7.6081e-08	2.4986e-03	9.4164e-06	3.2531e-06	8.4730e-09	7.1020e-05	6.3118e-10	1.6843e-15	1.6619e-17	1.5946e-18	3.4004e-19	1.3447e-17	2.1530e-13	1.8268e-17	1.8673e-13	2.7561e-20	6.7621e-20	5.3784e-13	1.8836e-16	1.7282e-19	1.7406e-17	8.1284e-18	1.3896e-16	1.7006e-16	2.4830e-01	0.0000e+00	8.4915e-12	4.3484e-10	4.3990e-08	2.8420e-06	
3.5808e-03	1.1732e+03	1.0000e+05	2.7496e-01	8.0135e-03	5.6592e-05	7.0414e-06	4.8876e-01	1.1847e-05	9.4510e-03	9.1041e-07	2.1435e-08	7.4726e-15	1.7894e-11	7.0615e-08	5.6493e-08	4.4334e-03	2.3265e-01	3.9958e-03	8.4892e-05	4.2656e-07	1.6001e-03	3.9842e-09	8.8190e-08	1.4848e-06	2.4451e-12	1.1096e-05	8.3974e-08	2.6159e-03	9.9715e-06	3.4029e-06	9.7918e-09	7.6727e-05	7.0255e-10	1.9422e-15	2.0499e-17	2.0026e-18	4.4090e-19	1.4426e-17	2.4412e-13	2.1699e-17	1.9451e-13	3.3741e-20	8.3346e-20	6.2299e-13	2.2422e-16	2.0242e-19	2.1312e-17	9.7143e-18	1.6890e-16	1.9909e-16	2.4821e-01	0.0000e+00	9.3376e-12	4.6741e-10	4.8407e-08	3.1105e-06	
3.5857e-03	1.1732e+03	1.0000e+05	2.7485e-01	8.4638e-03	6.0864e-05	7.4195e-06	4.8821e-01	1.2571e-05	9.8701e-03	9.7262e-07	2.2852e-08	9.4405e-15	2.1026e-11	7.7003e-08	6.1726e-08	4.5744e-03	2.3187e-01	4.2409e-03	9.1057e-05	4.5979e-07	1.6281e-03	4.3672e-09	9.3694e-08	1.5188e-06	2.8202e-12	1.2057e-05	9.2824e-08	2.7397e-03	1.0561e-05	3.5607e-06	1.1339e-08	8.2966e-05	7.8292e-10	2.2534e-15	2.5350e-17	2.5244e-18	5.7431e-19	1.5491e-17	2.7742e-13	2.5828e-17	2.0279e-13	4.1442e-20	1.0306e-19	7.2327e-13	2.6571e-16	2.3790e-19	2.6191e-17	1.1639e-17	2.0589e-16	2.3345e-16	2.4811e-01	0.0000e+00	1.0275e-11	5.0254e-10	5.3301e-08	3.4059e-06	
3.5906e-03	1.1732e+03	1.0000e+05	2.7474e-01	8.9473e-03	6.5529e-05	7.8196e-06	4.8762e-01	1.3351e-05	1.0318e-02	1.0400e-06	2.4382e-08	1.1988e-14	2.4758e-11	8.4082e-08	6.7518e-08	4.7209e-03	2.3104e-01	4.5066e-03	9.7802e-05	4.9636e-07	1.6572e-03	4.7930e-09	9.9697e-08	1.5551e-06	3.2609e-12	1.3120e-05	1.0275e-07	2.8703e-03	1.1185e-05	3.7269e-06	1.3156e-08	8.9790e-05	8.7356e-10	2.6103e-15	3.1467e-17	3.1953e-18	7.5212e-19	1.6652e-17	3.1580e-13	3.0802e-17	2.1164e-13	5.1057e-20	1.2791e-19	8.4185e-13	3.1680e-16	2.8033e-19	3.2315e-17	1.3983e-17	2.5178e-16	2.7434e-16	2.4801e-01	0.0000e+00	1.1306e-11	5.4041e-10	5.8762e-08	3.7312e-06	
3.5954e-03	1.1732e+03	1.0000e+05	2.7462e-01	9.4669e-03	7.0621e-05	8.2454e-06	4.8699e-01	1.4190e-05	1.0796e-02	1.1130e-06	2.6032e-08	1.5255e-14	2.9213e-11	9.1929e-08	7.3929e-08	4.8731e-03	2.3016e-01	4.7949e-03	1.0519e-04	5.3664e-07	1.6874e-03	5.2665e-09	1.0624e-07	1.5938e-06	3.7790e-12	1.4297e-05	1.1388e-07	3.0080e-03	1.1846e-05	3.9017e-06	1.5291e-08	9.7257e-05	9.7584e-10	3.0286e-15	3.9183e-17	4.0611e-18	9.9035e-19	1.7916e-17	3.6024e-13	3.6801e-17	2.2109e-13	6.3102e-20	1.5930e-19	9.8227e-13	3.7853e-16	3.3113e-19	4.0028e-17	1.6844e-17	3.0889e-16	3.2300e-16	2.4790e-01	0.0000e+00	1.2443e-11	5.8119e-10	6.4848e-08	4.0890e-06	
3.6003e-03	1.1732e+03	1.0000e+05	2.7448e-01	1.0026e-02	7.6184e-05	8.6972e-06	4.8631e-01	1.5095e-05	1.1308e-02	1.1921e-06	2.7814e-08	1.9469e-14	3.4540e-11	1.0064e-07	8.1032e-08	5.0312e-03	2.2921e-01	5.1081e-03	1.1330e-04	5.8103e-07	1.7189e-03	5.7939e-09	1.1339e-07	1.6353e-06	4.3895e-12	1.5603e-05	1.2639e-07	3.1532e-03	1.2545e-05	4.0855e-06	1.7803e-08	1.0543e-04	1.0913e-09	3.5149e-15	4.8921e-17	5.1787e-18	1.3092e-18	1.9294e-17	4.1178e-13	4.4025e-17	2.3118e-13	7.8209e-20	1.9893e-19	1.1488e-12	4.5422e-16	3.9209e-19	4.9756e-17	2.0339e-17	3.8002e-16	3.8089e-16	2.4778e-01	0.0000e+00	1.3694e-11	6.2506e-10	7.1641e-08	4.4822e-06	
3.6052e-03	1.1732e+03	1.0000e+05	2.7434e-01	1.0627e-02	8.2266e-05	9.1834e-06	4.8557e-01	1.6072e-05	1.1857e-02	1.2777e-06	2.9736e-08	2.4973e-14	4.0963e-11	1.1032e-07	8.8898e-08	5.1952e-03	2.2821e-01	5.4488e-03	1.2220e-04	6.3008e-07	1.7516e-03	6.3811e-09	1.2121e-07	1.6799e-06	5.1109e-12	1.7053e-05	1.4047e-07	3.3062e-03	1.3282e-05	4.2785e-06	2.0772e-08	1.1438e-04	1.2218e-09	4.0999e-15	6.1311e-17	6.6395e-18	1.7443e-18	2.0797e-17	4.7175e-13	5.2788e-17	2.4198e-13	9.7287e-20	2.4955e-19	1.3473e-12	5.4386e-16	4.6587e-19	6.2161e-17	2.4636e-17	4.6939e-16	4.5008e-16	2.4765e-01	0.0000e+00	1.5068e-11	6.7217e-10	7.9197e-08	4.9140e-06	
3.6101e-03	1.1732e+03	1.0000e+05	2.7418e-01	1.1274e-02	8.8915e-05	9.7017e-06	4.8478e-01	1.7126e-05	1.2445e-02	1.3705e-06	3.1809e-08	3.2123e-14	4.8683e-11	1.2107e-07	9.7615e-08	5.3653e-03	2.2714e-01	5.8199e-03	1.3200e-04	6.8426e-07	1.7854e-03	7.0359e-09	1.2975e-07	1.7280e-06	5.9641e-12	1.8665e-05	1.5631e-07	3.4672e-03	1.4058e-05	4.4812e-06	2.4275e-08	1.2417e-04	1.3693e-09	4.7898e-15	7.7048e-17	8.5410e-18	2.3339e-18	2.2436e-17	5.4162e-13	6.3368e-17	2.5353e-13	1.2136e-19	3.1403e-19	1.5837e-12	6.5287e-16	5.5495e-19	7.7936e-17	2.9910e-17	5.8144e-16	5.3263e-16	2.4751e-01	0.0000e+00	1.6573e-11	7.2268e-10	8.7622e-08	5.3875e-06	
3.6149e-03	1.1732e+03	1.0000e+05	2.7402e-01	1.1971e-02	9.6188e-05	1.0256e-05	4.8393e-01	1.8264e-05	1.3077e-02	1.4710e-06	3.4045e-08	4.1440e-14	5.7989e-11	1.3305e-07	1.0728e-07	5.5416e-03	2.2599e-01	6.2243e-03	1.4280e-04	7.4419e-07	1.8206e-03	7.7662e-09	1.3909e-07	1.7799e-06	6.9756e-12	2.0461e-05	1.7415e-07	3.6367e-03	1.4874e-05	4.6935e-06	2.8418e-08	1.3489e-04	1.5361e-09	5.6097e-15	9.7101e-17	1.1029e-17	3.1391e-18	2.4225e-17	6.2315e-13	7.6170e-17	2.6591e-13	1.5183e-19	3.9647e-19	1.8663e-12	7.8480e-16	6.6284e-19	9.8110e-17	3.6404e-17	7.2256e-16	6.3137e-16	2.4736e-01	0.0000e+00	1.8220e-11	7.7672e-10	9.7012e-08	5.9061e-06	
3.6198e-03	1.1732e+03	1.0000e+05	2.7384e-01	1.2723e-02	1.0415e-04	1.0847e-05	4.8300e-01	1.9493e-05	1.3755e-02	1.5798e-06	3.6455e-08	5.3641e-14	6.9227e-11	1.4639e-07	1.1799e-07	5.7240e-03	2.2477e-01	6.6658e-03	1.5471e-04	8.1053e-07	1.8569e-03	8.5815e-09	1.4929e-07	1.8361e-06	8.1774e-12	2.2463e-05	1.9426e-07	3.8148e-03	1.5728e-05	4.9158e-06	3.3320e-08	1.4663e-04	1.7247e-09	6.5784e-15	1.2271e-16	1.4296e-17	4.2435e-18	2.6179e-17	7.1837e-13	9.1676e-17	2.7916e-13	1.9050e-19	5.0221e-19	2.2049e-12	9.4550e-16	7.9383e-19	1.2401e-16	4.4417e-17	9.0080e-16	7.4978e-16	2.4720e-01	0.0000e+00	2.0015e-11	8.3440e-10	1.0748e-07	6.4734e-06	
3.6247e-03	1.1732e+03	1.0000e+05	2.7364e-01	1.3534e-02	1.1288e-04	1.1477e-05	4.8201e-01	2.0820e-05	1.4484e-02	1.6977e-06	3.9051e-08	6.9617e-14	8.2808e-11	1.6125e-07	1.2986e-07	5.9127e-03	2.2346e-01	7.1481e-03	1.6786e-04	8.8402e-07	1.8945e-03	9.4918e-09	1.6045e-07	1.8971e-06	9.6073e-12	2.4697e-05	2.1693e-07	4.0019e-03	1.6621e-05	5.1480e-06	3.9124e-08	1.5947e-04	1.9382e-09	7.7236e-15	1.5544e-16	1.8581e-17	5.7565e-18	2.8314e-17	8.2971e-13	1.1044e-16	2.9336e-13	2.3959e-19	6.3807e-19	2.6109e-12	1.1411e-15	9.5307e-19	1.5728e-16	5.4307e-17	1.1261e-15	8.9189e-16	2.4702e-01	0.0000e+00	2.1965e-11	8.9579e-10	1.1916e-07	7.0929e-06	
3.6295e-03	1.1732e+03	1.0000e+05	2.7343e-01	1.4408e-02	1.2245e-04	1.2151e-05	4.8093e-01	2.2253e-05	1.5269e-02	1.8253e-06	4.1842e-08	9.0646e-14	9.9265e-11	1.7784e-07	1.4302e-07	6.1075e-03	2.2207e-01	7.6754e-03	1.8242e-04	9.6546e-07	1.9332e-03	1.0509e-08	1.7262e-07	1.9634e-06	1.1313e-11	2.7195e-05	2.4251e-07	4.1980e-03	1.7551e-05	5.3901e-06	4.6007e-08	1.7351e-04	2.1797e-09	9.0900e-15	1.9748e-16	2.4257e-17	7.8579e-18	3.0645e-17	9.6051e-13	1.3316e-16	3.0859e-13	3.0223e-19	8.1336e-19	3.0995e-12	1.3799e-15	1.1473e-18	2.0037e-16	6.6564e-17	1.4127e-15	1.0623e-15	2.4683e-01	0.0000e+00	2.4072e-11	9.6088e-10	1.3217e-07	7.7671e-06	
3.6344e-03	1.1732e+03	1.0000e+05	2.7321e-01	1.5352e-02	1.3293e-04	1.2872e-05	4.7976e-01	2.3802e-05	1.6114e-02	1.9633e-06	4.4838e-08	1.1861e-13	1.1931e-10	1.9638e-07	1.5761e-07	6.3083e-03	2.2058e-01	8.2526e-03	1.9854e-04	1.0558e-06	1.9731e-03	1.1646e-08	1.8590e-07	2.0355e-06	1.3354e-11	2.9991e-05	2.7138e-07	4.4032e-03	1.8516e-05	5.6418e-06	5.4179e-08	1.8885e-04	2.4530e-09	1.0723e-14	2.5163e-16	3.1806e-17	1.0804e-17	3.3193e-17	1.1143e-12	1.6077e-16	3.2492e-13	3.8261e-19	1.0419e-18	3.6892e-12	1.6701e-15	1.3857e-18	2.5651e-16	8.1788e-17	1.7788e-15	1.2678e-15	2.4663e-01	0.0000e+00	2.6347e-11	1.0296e-09	1.4664e-07	8.4991e-06	
3.6393e-03	1.1732e+03	1.0000e+05	2.7296e-01	1.6372e-02	1.4444e-04	1.3642e-05	4.7850e-01	2.5475e-05	1.7025e-02	2.1123e-06	4.8051e-08	1.5554e-13	1.4364e-10	2.1707e-07	1.7376e-07	6.5150e-03	2.1899e-01	8.8848e-03	2.1643e-04	1.1559e-06	2.0139e-03	1.2917e-08	2.0037e-07	2.1142e-06	1.5795e-11	3.3121e-05	3.0394e-07	4.6177e-03	1.9511e-05	5.9029e-06	6.3868e-08	2.0558e-04	2.7620e-09	1.2660e-14	3.2125e-16	4.1804e-17	1.4897e-17	3.5977e-17	1.2950e-12	1.9418e-16	3.4244e-13	4.8527e-19	1.3375e-18	4.4006e-12	2.0247e-15	1.6773e-18	3.2939e-16	1.0067e-16	2.2456e-15	1.5150e-15	2.4640e-01	0.0000e+00	2.8780e-11	1.1020e-09	1.6272e-07	9.2915e-06	
3.6442e-03	1.1732e+03	1.0000e+05	2.7270e-01	1.7472e-02	1.5704e-04	1.4467e-05	4.7713e-01	2.7283e-05	1.8007e-02	2.2732e-06	5.1488e-08	2.0396e-13	1.7320e-10	2.4019e-07	1.9164e-07	6.7274e-03	2.1728e-01	9.5776e-03	2.3628e-04	1.2669e-06	2.0557e-03	1.4337e-08	2.1609e-07	2.1999e-06	1.8716e-11	3.6630e-05	3.4067e-07	4.8413e-03	2.0534e-05	6.1726e-06	7.5355e-08	2.2382e-04	3.1113e-09	1.4995e-14	4.1074e-16	5.5054e-17	2.0593e-17	3.9017e-17	1.5080e-12	2.3456e-16	3.6123e-13	6.1658e-19	1.7205e-18	5.2604e-12	2.4532e-15	2.0342e-18	4.2423e-16	1.2409e-16	2.8418e-15	1.8127e-15	2.4616e-01	0.0000e+00	3.1379e-11	1.1776e-09	1.8058e-07	1.0146e-05	
3.6490e-03	1.1732e+03	1.0000e+05	2.7241e-01	1.8660e-02	1.7089e-04	1.5347e-05	4.7564e-01	2.9236e-05	1.9067e-02	2.4468e-06	5.5155e-08	2.6962e-13	2.0943e-10	2.6606e-07	2.1139e-07	6.9451e-03	2.1547e-01	1.0337e-02	2.5837e-04	1.3902e-06	2.0981e-03	1.5925e-08	2.3317e-07	2.2934e-06	2.2231e-11	4.0569e-05	3.8212e-07	5.0739e-03	2.1577e-05	6.4501e-06	8.9008e-08	2.4365e-04	3.5060e-09	1.7755e-14	5.2691e-16	7.2864e-17	2.8707e-17	4.2341e-17	1.7597e-12	2.8355e-16	3.8138e-13	7.8634e-19	2.2253e-18	6.3047e-12	2.9848e-15	2.4767e-18	5.4926e-16	1.5332e-16	3.6111e-15	2.1724e-15	2.4590e-01	0.0000e+00	3.4111e-11	1.2562e-09	2.0039e-07	1.1063e-05	
